Receptor_measurement1,Receptor_measurement2,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,Source_Location_X,Source_Location_Y,Source_Emission_rate,Wind_speed,wind_angle
0.0098413,0.0092741,0.11324,0.00020956,0.0098413,100,50,0.012842,4,0
0.029743,0.009652,0.11785,0.0002181,0.029743,100,50,0.0097032,1,0
0.0082943,0.011861,0.14483,0.00026802,0.0082943,100,50,0.0081177,3,0
0.0012393,0.0025293,0.030883,5.72E-05,0.0012393,100,50,0.0032344,8,0
0.0019116,0.0088767,0.10839,0.00020058,0.0019116,100,50,0.0018709,3,0
2.43E-05,0.0059744,0.072947,0.000135,2.43E-05,100,50,6.34E-05,8,0
0.0014256,0.0040572,0.049539,9.17E-05,0.0014256,100,50,0.0041857,9,0
0.010465,0.018451,0.22529,0.00041692,0.010465,100,50,0.010242,3,0
0.00065609,2.91E-05,0.00035497,6.57E-07,0.00065609,100,50,0.00085616,4,0
0.00071279,0.0051813,0.063264,0.00011708,0.00071279,100,50,0.0020928,9,0
0.00015552,0.0033375,0.040751,7.54E-05,0.00015552,100,50,0.00050736,10,0
0.0027094,0.0060616,0.074012,0.00013697,0.0027094,100,50,0.0070713,8,0
0.0013608,0.0018994,0.023192,4.29E-05,0.0013608,100,50,0.0026636,6,0
0.0018346,0.006454,0.078804,0.00014584,0.0018346,100,50,0.0047882,8,0
0.012992,0.011861,0.14483,0.00026802,0.012992,100,50,0.012716,3,0
0.0011275,0.0096055,0.11728,0.00021705,0.0011275,100,50,0.0018392,5,0
0.0061235,0.0028408,0.034686,6.42E-05,0.0061235,100,50,0.013984,7,0
0.0088839,0.010582,0.12921,0.00023912,0.0088839,100,50,0.014491,5,0
0.0010692,0.040469,0.49412,0.00091443,0.0010692,100,50,0.00034881,1,0
0.0025596,0.0032367,0.03952,7.31E-05,0.0025596,100,50,0.0050101,6,0
0.015795,0.017618,0.21511,0.00039809,0.015795,100,50,0.010306,2,0
0.015066,0.00058146,0.0070995,1.31E-05,0.015066,100,50,0.014745,3,0
0.01769,0.017269,0.21085,0.00039021,0.01769,100,50,0.011542,2,0
0.012182,0.0046516,0.056796,0.00010511,0.012182,100,50,0.011923,3,0
0.00035639,0.00046516,0.0056796,1.05E-05,0.00035639,100,50,0.00069762,6,0
0.0039463,0.0092101,0.11246,0.00020811,0.0039463,100,50,0.0064371,5,0
0.0044711,0.027909,0.34077,0.00063064,0.0044711,100,50,0.0014587,1,0
0.0010692,0.0045207,0.055198,0.00010215,0.0010692,100,50,0.0027905,8,0
0.0063665,0.0017734,0.021653,4.01E-05,0.0063665,100,50,0.008308,4,0
0.00902,0.01142,0.13943,0.00025804,0.00902,100,50,0.014713,5,0
0.02289,0.026747,0.32658,0.00060436,0.02289,100,50,0.014935,2,0
0.0011275,0.0092799,0.11331,0.00020969,0.0011275,100,50,0.0018392,5,0
0.024202,0.025584,0.31238,0.00057809,0.024202,100,50,0.015791,2,0
0.00042119,0.0032173,0.039284,7.27E-05,0.00042119,100,50,0.00041223,3,0
0.0021967,0.0030235,0.036917,6.83E-05,0.0021967,100,50,0.0035832,5,0
0.0033048,0.021572,0.26339,0.00048743,0.0033048,100,50,0.0021563,2,0
0.048113,0.00011633,0.0014199,2.63E-06,0.048113,100,50,0.015696,1,0
0.0021772,0.0084193,0.1028,0.00019024,0.0021772,100,50,0.0035515,5,0
0.0029591,0.0039151,0.047803,8.85E-05,0.0029591,100,50,0.0086885,9,0
0.01539,0.0093419,0.11406,0.00021109,0.01539,100,50,0.015062,3,0
0.0055209,0.010582,0.12921,0.00023912,0.0055209,100,50,0.0090056,5,0
0.045586,0.037794,0.46147,0.00085399,0.045586,100,50,0.014872,1,0
0.00088867,0.0012127,0.014807,2.74E-05,0.00088867,100,50,0.0020294,7,0
0.0042962,0.0053958,0.065883,0.00012192,0.0042962,100,50,0.0070079,5,0
0.0063373,0.0016281,0.019879,3.68E-05,0.0063373,100,50,0.010337,5,0
0.009979,0.014652,0.17891,0.00033109,0.009979,100,50,0.0097666,3,0
0.0096226,0.0032561,0.039757,7.36E-05,0.0096226,100,50,0.012557,4,0
0.0018225,0.0031834,0.03887,7.19E-05,0.0018225,100,50,0.0047565,8,0
0.031687,0.0040701,0.049696,9.20E-05,0.031687,100,50,0.010337,1,0
0.0036061,0.0016978,0.02073,3.84E-05,0.0036061,100,50,0.011764,10,0
0.0022647,0.0010931,0.013347,2.47E-05,0.0022647,100,50,0.0073884,10,0
0.014142,0.021106,0.25771,0.00047692,0.014142,100,50,0.0092275,2,0
0.0060652,0.00095357,0.011643,2.15E-05,0.0060652,100,50,0.0098935,5,0
0.0026352,0.005078,0.062002,0.00011474,0.0026352,100,50,0.0077372,9,0
0.0028188,0.012065,0.14731,0.00027262,0.0028188,100,50,0.0036783,4,0
0.0039365,0.0029654,0.036207,6.70E-05,0.0039365,100,50,0.010274,8,0
0.031298,0.027677,0.33793,0.00062539,0.031298,100,50,0.010211,1,0
0.00098413,0.0012065,0.014731,2.73E-05,0.00098413,100,50,0.0025685,8,0
0.0045683,0.0059695,0.072888,0.00013489,0.0045683,100,50,0.0089422,6,0
0.00058319,0.0066517,0.081218,0.0001503,0.00058319,100,50,0.00095129,5,0
0.0067715,0.00083341,0.010176,1.88E-05,0.0067715,100,50,0.013255,6,0
0.0033242,0.0015583,0.019027,3.52E-05,0.0033242,100,50,0.0054224,5,0
0.00097199,0.0065994,0.080579,0.00014912,0.00097199,100,50,0.0012684,4,0
0.047433,0.031514,0.38479,0.0007121,0.047433,100,50,0.015474,1,0
0.0104,0.057563,0.70285,0.0013007,0.0104,100,50,0.0033929,1,0
0.001526,0.0031398,0.038337,7.09E-05,0.001526,100,50,0.0049784,10,0
0.00092338,0.0013664,0.016684,3.09E-05,0.00092338,100,50,0.001205,4,0
0.0034019,0.0043931,0.05364,9.93E-05,0.0034019,100,50,0.0099886,9,0
0.0016038,0.0038957,0.047566,8.80E-05,0.0016038,100,50,0.0041857,8,0
0.0017172,0.0079077,0.096553,0.00017868,0.0017172,100,50,0.0033612,6,0
0.0094866,0.0084193,0.1028,0.00019024,0.0094866,100,50,0.015474,5,0
0.0048308,0.0035933,0.043875,8.12E-05,0.0048308,100,50,0.01576,10,0
0.014483,0.018432,0.22505,0.00041649,0.014483,100,50,0.0094495,2,0
0.0022217,0.0020101,0.024544,4.54E-05,0.0022217,100,50,0.0050736,7,0
0.0063503,0.0083341,0.10176,0.00018832,0.0063503,100,50,0.01243,6,0
0.0023036,0.0010117,0.012353,2.29E-05,0.0023036,100,50,0.0075152,10,0
0.0035186,0.010978,0.13404,0.00024805,0.0035186,100,50,0.0057395,5,0
0.0012733,0.0043143,0.052678,9.75E-05,0.0012733,100,50,0.004154,10,0
0.0059048,0.00078496,0.0095843,1.77E-05,0.0059048,100,50,0.015411,8,0
0.0061721,0.024304,0.29676,0.00054918,0.0061721,100,50,0.0040271,2,0
0.0030826,0.00098015,0.011968,2.21E-05,0.0030826,100,50,0.0070396,7,0
0.00088868,0.0079077,0.096553,0.00017868,0.00088868,100,50,0.0020294,7,0
0.0030374,0.0043754,0.053423,9.89E-05,0.0030374,100,50,0.0079274,8,0
0.011396,0.00081403,0.0099393,1.84E-05,0.011396,100,50,0.014872,4,0
0.012976,0.025293,0.30883,0.00057152,0.012976,100,50,0.0084665,2,0
0.015649,0.019071,0.23286,0.00043094,0.015649,100,50,0.015316,3,0
0.00077759,0.0041748,0.050974,9.43E-05,0.00077759,100,50,0.0025368,10,0
0.023814,0.01942,0.23712,0.00043882,0.023814,100,50,0.015538,2,0
0.015989,0.0029654,0.036207,6.70E-05,0.015989,100,50,0.010433,2,0
0.00064151,0.0068145,0.083206,0.00015398,0.00064151,100,50,0.0010464,5,0
0.0024624,0.0024421,0.029818,5.52E-05,0.0024624,100,50,0.0048199,6,0
0.0027337,0.0048841,0.059636,0.00011036,0.0027337,100,50,0.0071347,8,0
0.0063762,0.0094892,0.11586,0.00021442,0.0063762,100,50,0.010401,5,0
0.0053459,0.025932,0.31664,0.00058597,0.0053459,100,50,0.001744,1,0
0.016815,0.021048,0.257,0.00047561,0.016815,100,50,0.010972,2,0
0.0071927,0.024711,0.30173,0.00055838,0.0071927,100,50,0.004693,2,0
0.022939,0.023083,0.28185,0.00052159,0.022939,100,50,0.014967,2,0
0.0030034,0.0035468,0.043307,8.01E-05,0.0030034,100,50,0.0097983,10,0
0.002349,0.00079464,0.0097026,1.80E-05,0.002349,100,50,0.0045979,6,0
0.0052293,0.0086287,0.10536,0.00019497,0.0052293,100,50,0.0085299,5,0
0.0069983,0.0050004,0.061055,0.00011299,0.0069983,100,50,0.0022831,1,0
0.010141,0.017017,0.20778,0.00038452,0.010141,100,50,0.0099252,3,0
0.0017787,0.00020932,0.0025558,4.73E-06,0.0017787,100,50,0.0058029,10,0
0.0051515,0.0022095,0.026978,4.99E-05,0.0051515,100,50,0.0050419,3,0
0.00208,0.0017327,0.021156,3.92E-05,0.00208,100,50,0.0067859,10,0
0.0048183,0.0069441,0.084788,0.00015691,0.0048183,100,50,0.011003,7,0
0.0073385,0.01442,0.17607,0.00032583,0.0073385,100,50,0.0095764,4,0
0.0037745,0.0080239,0.097973,0.00018131,0.0037745,100,50,0.0073884,6,0
0.00208,0.0037445,0.045721,8.46E-05,0.00208,100,50,0.0033929,5,0
0.0011178,0.0022483,0.027451,5.08E-05,0.0011178,100,50,0.002188,6,0
0.018225,0.0034887,0.042597,7.88E-05,0.018225,100,50,0.011891,2,0
0.0043523,0.0016668,0.020352,3.77E-05,0.0043523,100,50,0.012779,9,0
0.0038272,0.0031398,0.038337,7.09E-05,0.0038272,100,50,0.0099886,8,0
0.0025272,0.02163,0.2641,0.00048875,0.0025272,100,50,0.00082445,1,0
0.0070372,0.0032096,0.039189,7.25E-05,0.0070372,100,50,0.011479,5,0
0.0018252,0.0014342,0.017512,3.24E-05,0.0018252,100,50,0.005359,9,0
0.0024786,0.0071324,0.087087,0.00016116,0.0024786,100,50,0.0048516,6,0
0.001694,0.0042695,0.05213,9.65E-05,0.001694,100,50,0.0038686,7,0
0.0030253,0.0063668,0.077739,0.00014386,0.0030253,100,50,0.0078957,8,0
0.0012636,0.0048609,0.059352,0.00010984,0.0012636,100,50,0.0020611,5,0
0.0020828,0.007592,0.092699,0.00017155,0.0020828,100,50,0.0047565,7,0
0.0050127,0.0016281,0.019879,3.68E-05,0.0050127,100,50,0.011447,7,0
0.0058319,0.010233,0.12495,0.00023123,0.0058319,100,50,0.0038052,2,0
0.0012441,0.010536,0.12864,0.00023807,0.0012441,100,50,0.0020294,5,0
0.0019197,0.0039974,0.048809,9.03E-05,0.0019197,100,50,0.0050101,8,0
0.0048491,0.0037859,0.046225,8.55E-05,0.0048491,100,50,0.014238,9,0
0.0031751,0.0039409,0.048119,8.90E-05,0.0031751,100,50,0.0093227,9,0
0.0017617,0.0015263,0.018636,3.45E-05,0.0017617,100,50,0.0045979,8,0
0.016913,0.045818,0.55944,0.0010353,0.016913,100,50,0.0055175,1,0
0.0026082,0.0091481,0.1117,0.00020671,0.0026082,100,50,0.0051053,6,0
0.0058562,0.0029072,0.035497,6.57E-05,0.0058562,100,50,0.015284,8,0
0.016281,0.001221,0.014909,2.76E-05,0.016281,100,50,0.010623,2,0
0.0042962,0.0026281,0.03209,5.94E-05,0.0042962,100,50,0.0070079,5,0
0.0060652,0.0084891,0.10365,0.00019182,0.0060652,100,50,0.0098935,5,0
0.0038393,0.0029654,0.036207,6.70E-05,0.0038393,100,50,0.01002,8,0
0.011048,0.0090706,0.11075,0.00020496,0.011048,100,50,0.010813,3,0
0.0055079,0.002694,0.032894,6.09E-05,0.0055079,100,50,0.010781,6,0
0.00093311,0.0057214,0.069859,0.00012928,0.00093311,100,50,0.0015221,5,0
0.0044927,0.0025713,0.031395,5.81E-05,0.0044927,100,50,0.013191,9,0
0.00038881,0.023374,0.2854,0.00052816,0.00038881,100,50,0.00012684,1,0
0.0030965,0.0037379,0.045639,8.45E-05,0.0030965,100,50,0.0070713,7,0
0.0015552,0.0023516,0.028713,5.31E-05,0.0015552,100,50,0.0045662,9,0
0.0008262,0.023258,0.28398,0.00052553,0.0008262,100,50,0.00053907,2,0
0.013851,0.02349,0.28682,0.00053079,0.013851,100,50,0.0090373,2,0
0.0066581,0.016222,0.19808,0.00036656,0.0066581,100,50,0.0043442,2,0
0.048016,0.021746,0.26552,0.00049138,0.048016,100,50,0.015665,1,0
0.0099628,0.0089252,0.10898,0.00020167,0.0099628,100,50,0.013001,4,0
0.0032399,0.0039021,0.047645,8.82E-05,0.0032399,100,50,0.0095129,9,0
0.0047749,0.0048696,0.059458,0.00011003,0.0047749,100,50,0.012462,8,0
0.00020412,0.0041864,0.051116,9.46E-05,0.00020412,100,50,0.00066591,10,0
0.0054593,0.0057563,0.070285,0.00013007,0.0054593,100,50,0.010686,6,0
0.005759,0.0059307,0.072415,0.00013401,0.005759,100,50,0.01503,8,0
0.020217,0.023607,0.28824,0.00053342,0.020217,100,50,0.013191,2,0
0.0053675,0.00040056,0.0048907,9.05E-06,0.0053675,100,50,0.01576,9,0
0.0015968,0.0019769,0.024138,4.47E-05,0.0015968,100,50,0.0036466,7,0
0.0056051,0.0034887,0.042597,7.88E-05,0.0056051,100,50,0.010972,6,0
0.0042573,0.0061168,0.074686,0.00013822,0.0042573,100,50,0.0069444,5,0
0.0021816,0.0058791,0.071783,0.00013284,0.0021816,100,50,0.0064054,9,0
0.0156,0.01692,0.20659,0.00038233,0.0156,100,50,0.010179,2,0
0.00066095,0.0076286,0.093145,0.00017238,0.00066095,100,50,0.0010781,5,0
0.0082619,0.0015505,0.018932,3.50E-05,0.0082619,100,50,0.008086,3,0
0.0069173,0.0054462,0.066498,0.00012306,0.0069173,100,50,0.01354,6,0
0.00162,0.015854,0.19358,0.00035824,0.00162,100,50,0.0015855,3,0
0.0039463,0.0040469,0.049412,9.14E-05,0.0039463,100,50,0.0064371,5,0
0.0022248,0.0019123,0.023349,4.32E-05,0.0022248,100,50,0.0065322,9,0
0.003086,0.0026747,0.032658,6.04E-05,0.003086,100,50,0.0080543,8,0
0.0027648,0.0029201,0.035655,6.60E-05,0.0027648,100,50,0.0081177,9,0
0.027216,0.040934,0.4998,0.00092494,0.027216,100,50,0.0088787,1,0
0.00026244,0.0040352,0.04927,9.12E-05,0.00026244,100,50,0.00085616,10,0
0.0055403,0.0048551,0.059281,0.00010971,0.0055403,100,50,0.0072298,4,0
0.013511,0.019653,0.23996,0.00044408,0.013511,100,50,0.0044077,1,0
0.014223,0.014885,0.18175,0.00033634,0.014223,100,50,0.013921,3,0
0.0018792,0.005569,0.067997,0.00012584,0.0018792,100,50,0.0055175,9,0
0.01944,0.015815,0.19311,0.00035736,0.01944,100,50,0.006342,1,0
0.0010692,0.0034596,0.042242,7.82E-05,0.0010692,100,50,0.0013952,4,0
0.022258,0.013024,0.15903,0.0002943,0.022258,100,50,0.014523,2,0
0.002106,0.0037083,0.045279,8.38E-05,0.002106,100,50,0.0061834,9,0
0.0041406,0.0056982,0.069575,0.00012876,0.0041406,100,50,0.013508,10,0
0.0076592,0.0065355,0.079798,0.00014768,0.0076592,100,50,0.012494,5,0
0.00027945,0.0065994,0.080579,0.00014912,0.00027945,100,50,0.00072933,8,0
0.0003645,0.0049714,0.0607,0.00011233,0.0003645,100,50,0.00047565,4,0
0.02984,0.030584,0.37343,0.00069108,0.02984,100,50,0.0097349,1,0
0.011129,0.0013955,0.017039,3.15E-05,0.011129,100,50,0.014523,4,0
0.040337,0.049074,0.59919,0.0011089,0.040337,100,50,0.01316,1,0
0.0090589,0.005326,0.065031,0.00012035,0.0090589,100,50,0.014777,5,0
0.015973,0.012055,0.1472,0.0002724,0.015973,100,50,0.015633,3,0
0.001053,0.0052524,0.064132,0.00011868,0.001053,100,50,0.0020611,6,0
0.013575,0.011358,0.13868,0.00025664,0.013575,100,50,0.013286,3,0
0.0028674,0.0064831,0.079159,0.00014649,0.0028674,100,50,0.0037418,4,0
0.0046655,0.025525,0.31167,0.00057677,0.0046655,100,50,0.0030441,2,0
0.00053459,0.00055237,0.0067445,1.25E-05,0.00053459,100,50,0.0013952,8,0
0.00031104,0.0048493,0.05921,0.00010957,0.00031104,100,50,0.0010147,10,0
0.0076009,0.0096055,0.11728,0.00021705,0.0076009,100,50,0.012399,5,0
0.0064475,0.0083728,0.10223,0.00018919,0.0064475,100,50,0.0063102,3,0
0.0012636,0.0067157,0.081999,0.00015175,0.0012636,100,50,0.0032978,8,0
0.001863,0.006958,0.084957,0.00015722,0.001863,100,50,0.0036466,6,0
0.037324,0.056168,0.68581,0.0012692,0.037324,100,50,0.012177,1,0
0.015131,0.006047,0.073834,0.00013664,0.015131,100,50,0.014808,3,0
0.0040499,0.00029719,0.0036286,6.72E-06,0.0040499,100,50,0.011891,9,0
0.0051191,0.0014601,0.017828,3.30E-05,0.0051191,100,50,0.01503,9,0
0.0054917,0.00042155,0.0051471,9.53E-06,0.0054917,100,50,0.014333,8,0
0.0016913,0.0075355,0.092009,0.00017027,0.0016913,100,50,0.0027588,5,0
0.0038393,0.011658,0.14234,0.00026342,0.0038393,100,50,0.0050101,4,0
0.0034019,0.0091868,0.11217,0.00020759,0.0034019,100,50,0.0022197,2,0
0.002187,0.0042329,0.051684,9.56E-05,0.002187,100,50,0.0071347,10,0
0.0057711,0.0019042,0.023251,4.30E-05,0.0057711,100,50,0.015062,8,0
0.0018792,0.0058532,0.071468,0.00013226,0.0018792,100,50,0.0055175,9,0
0.0046364,0.0019537,0.023854,4.41E-05,0.0046364,100,50,0.015126,10,0
0.0033911,0.0048066,0.058689,0.00010861,0.0033911,100,50,0.0099569,9,0
0.0011299,0.0041428,0.050584,9.36E-05,0.0011299,100,50,0.002949,8,0
0.00084563,0.0014652,0.017891,3.31E-05,0.00084563,100,50,0.0027588,10,0
0.010133,0.0015118,0.018459,3.42E-05,0.010133,100,50,0.013223,4,0
0.0034019,0.0047679,0.058216,0.00010773,0.0034019,100,50,0.0088787,8,0
0.030326,0.039422,0.48134,0.00089078,0.030326,100,50,0.0098935,1,0
0.0026365,0.0031543,0.038515,7.13E-05,0.0026365,100,50,0.006881,8,0
0.041309,0.031863,0.38905,0.00071998,0.041309,100,50,0.013477,1,0
0.016718,0.014187,0.17323,0.00032058,0.016718,100,50,0.0054541,1,0
0.0026049,0.0074192,0.090589,0.00016765,0.0026049,100,50,0.0042491,5,0
0.0091367,0.026049,0.31806,0.0005886,0.0091367,100,50,0.0029807,1,0
0.0024883,0.0037678,0.046005,8.51E-05,0.0024883,100,50,0.0081177,10,0
0.0007776,0.020292,0.24777,0.00045853,0.0007776,100,50,0.00050736,2,0
0.029354,0.04512,0.55092,0.0010195,0.029354,100,50,0.0095764,1,0
0.0069983,0.00062797,0.0076674,1.42E-05,0.0069983,100,50,0.011416,5,0
0.0030496,0.0056691,0.06922,0.0001281,0.0030496,100,50,0.0079592,8,0
0.029062,0.053377,0.65173,0.0012061,0.029062,100,50,0.0094812,1,0
0.0019008,0.0039151,0.047803,8.85E-05,0.0019008,100,50,0.0055809,9,0
0.0050422,0.0064686,0.078982,0.00014616,0.0050422,100,50,0.01316,8,0
0.008432,0.010495,0.12815,0.00023715,0.008432,100,50,0.011003,4,0
0.0011542,0.00087217,0.010649,1.97E-05,0.0011542,100,50,0.0030124,8,0
0.0040499,0.013645,0.1666,0.00030831,0.0040499,100,50,0.0039637,3,0
0.0086312,0.0040004,0.048844,9.04E-05,0.0086312,100,50,0.014079,5,0
0.0024008,0.0017443,0.021298,3.94E-05,0.0024008,100,50,0.0078323,10,0
9.72E-05,0.0016862,0.020588,3.81E-05,9.72E-05,100,50,0.00019026,6,0
0.0046655,0.0041399,0.050548,9.35E-05,0.0046655,100,50,0.015221,10,0
0.02984,0.0038376,0.046856,8.67E-05,0.02984,100,50,0.0097349,1,0
0.002758,0.0061197,0.074722,0.00013828,0.002758,100,50,0.0071981,8,0
0.0030132,0.0080239,0.097973,0.00018131,0.0030132,100,50,0.000983,1,0
0.0035186,0.0038259,0.046714,8.65E-05,0.0035186,100,50,0.011479,10,0
0.0021772,0.004733,0.05779,0.00010695,0.0021772,100,50,0.007103,10,0
0.0027823,0.00017444,0.0021298,3.94E-06,0.0027823,100,50,0.0072615,8,0
0.0063873,0.0060803,0.07424,0.00013739,0.0063873,100,50,0.014587,7,0
0.0027021,0.0055935,0.068297,0.00012639,0.0027021,100,50,0.0088153,10,0
0.0084806,0.0052621,0.06425,0.0001189,0.0084806,100,50,0.011067,4,0
0.00088694,0.0027037,0.033013,6.11E-05,0.00088694,100,50,0.0023148,8,0
0.0079703,0.0091481,0.1117,0.00020671,0.0079703,100,50,0.015601,6,0
0.0039041,0.0016862,0.020588,3.81E-05,0.0039041,100,50,0.0076421,6,0
0.0082862,0.0036631,0.044727,8.28E-05,0.0082862,100,50,0.010813,4,0
0.00057104,0.0029944,0.036562,6.77E-05,0.00057104,100,50,0.0014904,8,0
0.0078731,0.010495,0.12815,0.00023715,0.0078731,100,50,0.010274,4,0
0.0053783,0.016125,0.19689,0.00036437,0.0053783,100,50,0.0052638,3,0
0.0015066,0.001003,0.012247,2.27E-05,0.0015066,100,50,0.003932,8,0
0.00056931,0.0019271,0.02353,4.35E-05,0.00056931,100,50,0.0013001,7,0
0.012636,0.0047679,0.058216,0.00010773,0.012636,100,50,0.012367,3,0
0.0011016,0.0096132,0.11738,0.00021722,0.0011016,100,50,0.0010781,3,0
0.0033479,0.00019382,0.0023665,4.38E-06,0.0033479,100,50,0.00983,9,0
0.0055889,0.001599,0.019524,3.61E-05,0.0055889,100,50,0.014587,8,0
0.0016402,0.0043754,0.053423,9.89E-05,0.0016402,100,50,0.0042808,8,0
0.0051623,0.00021966,0.002682,4.96E-06,0.0051623,100,50,0.015157,9,0
0.048113,0.00058148,0.0070995,1.31E-05,0.048113,100,50,0.015696,1,0
0.0001404,0.00032303,0.0039441,7.30E-06,0.0001404,100,50,0.00041223,9,0
0.0064799,0.0071324,0.087087,0.00016116,0.0064799,100,50,0.012684,6,0
0.040629,0.010931,0.13347,0.000247,0.040629,100,50,0.013255,1,0
0.0037907,0.0077914,0.095133,0.00017605,0.0037907,100,50,0.0061834,5,0
0.0046007,0.0038375,0.046856,8.67E-05,0.0046007,100,50,0.0045028,3,0
0.0018884,0.0081402,0.099393,0.00018394,0.0018884,100,50,0.0043125,7,0
0.0067067,0.010495,0.12815,0.00023715,0.0067067,100,50,0.0087519,4,0
0.011275,0.035119,0.42881,0.00079356,0.011275,100,50,0.0036783,1,0
0.0050651,0.0048325,0.059004,0.00010919,0.0050651,100,50,0.014872,9,0
0.0028066,0.00050877,0.006212,1.15E-05,0.0028066,100,50,0.007325,8,0
0.01006,0.0232,0.28327,0.00052422,0.01006,100,50,0.0065639,2,0
0.0026146,0.0015815,0.019311,3.57E-05,0.0026146,100,50,0.0085299,10,0
0.013316,0.010156,0.124,0.00022948,0.013316,100,50,0.013033,3,0
0.0029808,0.01004,0.12258,0.00022686,0.0029808,100,50,0.0029173,3,0
0.00091367,0.0038375,0.046856,8.67E-05,0.00091367,100,50,0.0014904,5,0
0.013964,0.012404,0.15146,0.00028029,0.013964,100,50,0.013667,3,0
0.0060992,0.0065994,0.080579,0.00014912,0.0060992,100,50,0.0079592,4,0
0.0035963,0.0053784,0.06567,0.00012153,0.0035963,100,50,0.004693,4,0
0.0048059,0.00032303,0.0039441,7.30E-06,0.0048059,100,50,0.014111,9,0
0.0075815,0.018723,0.2286,0.00042305,0.0075815,100,50,0.0024734,1,0
0.011664,0.0045353,0.055376,0.00010248,0.011664,100,50,0.0038052,1,0
0.0061964,0.012763,0.15583,0.00028839,0.0061964,100,50,0.008086,4,0
0.00020829,0.0072265,0.088236,0.00016329,0.00020829,100,50,0.00047565,7,0
0.0059777,0.00058145,0.0070995,1.31E-05,0.0059777,100,50,0.0039003,2,0
0.0043156,0.0059307,0.072415,0.00013401,0.0043156,100,50,0.0070396,5,0
0.002754,0.004574,0.055849,0.00010336,0.002754,100,50,0.0026953,3,0
0.0058967,0.0055044,0.067208,0.00012438,0.0058967,100,50,0.011542,6,0
0.0088256,0.0046748,0.05708,0.00010563,0.0088256,100,50,0.014396,5,0
0.018662,0.044771,0.54666,0.0010117,0.018662,100,50,0.0060883,1,0
0.017301,0.010292,0.12566,0.00023255,0.017301,100,50,0.011289,2,0
0.0014215,0.0065122,0.079514,0.00014715,0.0014215,100,50,0.00371,8,0
0.022404,0.011396,0.13915,0.00025751,0.022404,100,50,0.014618,2,0
0.00041795,0.0014652,0.017891,3.31E-05,0.00041795,100,50,0.0013635,10,0
0.0018792,0.0011241,0.013726,2.54E-05,0.0018792,100,50,0.0036783,6,0
0.0054755,0.01349,0.16471,0.00030481,0.0054755,100,50,0.005359,3,0
0.021286,0.0024421,0.029818,5.52E-05,0.021286,100,50,0.0069444,1,0
0.0019926,0.0015234,0.018601,3.44E-05,0.0019926,100,50,0.0065005,10,0
0.0063179,0.0067448,0.082354,0.0001524,0.0063179,100,50,0.010306,5,0
0.011275,0.049307,0.60203,0.0011141,0.011275,100,50,0.0036783,1,0
0.0072899,0.007113,0.08685,0.00016073,0.0072899,100,50,0.014269,6,0
0.010425,0.0082856,0.10117,0.00018722,0.010425,100,50,0.013604,4,0
0.0043253,0.0022444,0.027404,5.07E-05,0.0043253,100,50,0.014111,10,0
0.015941,0.010621,0.12968,0.00023999,0.015941,100,50,0.015601,3,0
0.0014148,0.00069774,0.0085194,1.58E-05,0.0014148,100,50,0.004154,9,0
0.0022518,0.0025196,0.030764,5.69E-05,0.0022518,100,50,0.0044077,6,0
0.0066928,0.0081402,0.099393,0.00018394,0.0066928,100,50,0.015284,7,0
0.011534,0.019265,0.23523,0.00043532,0.011534,100,50,0.011289,3,0
0.0017172,0.016474,0.20115,0.00037225,0.0017172,100,50,0.0016806,3,0
0.024591,0.017676,0.21582,0.00039941,0.024591,100,50,0.0080226,1,0
0.016378,0.016164,0.19737,0.00036525,0.016378,100,50,0.010686,2,0
0.011396,0.0049423,0.060345,0.00011168,0.011396,100,50,0.014872,4,0
0.025466,0.047562,0.58074,0.0010747,0.025466,100,50,0.008308,1,0
0.0067715,0.0069386,0.08472,0.00015678,0.0067715,100,50,0.013255,6,0
0.0063827,0.0084891,0.10365,0.00019182,0.0063827,100,50,0.0062468,3,0
0.0074357,0.0075588,0.092293,0.0001708,0.0074357,100,50,0.0048516,2,0
0.0096421,0.010768,0.13148,0.00024332,0.0096421,100,50,0.015728,5,0
0.0030132,0.014381,0.17559,0.00032496,0.0030132,100,50,0.002949,3,0
0.0073871,0.015583,0.19027,0.00035211,0.0073871,100,50,0.0048199,2,0
0.045392,0.017792,0.21724,0.00040203,0.045392,100,50,0.014808,1,0
0.041018,0.037213,0.45437,0.00084086,0.041018,100,50,0.013382,1,0
0.0014024,0.00033226,0.0040568,7.51E-06,0.0014024,100,50,0.0032027,7,0
0.0036158,0.0015118,0.018459,3.42E-05,0.0036158,100,50,0.005898,5,0
0.0027702,0.0020738,0.025321,4.69E-05,0.0027702,100,50,0.0054224,6,0
0.030034,0.038375,0.46856,0.00086713,0.030034,100,50,0.0097983,1,0
0.026341,0.039189,0.4785,0.00088553,0.026341,100,50,0.0085934,1,0
0.0035963,0.0097974,0.11963,0.00022138,0.0035963,100,50,0.004693,4,0
0.0029699,0.004251,0.051905,9.61E-05,0.0029699,100,50,0.0087202,9,0
0.014288,0.039306,0.47992,0.00088815,0.014288,100,50,0.0046613,1,0
0.0058319,0.012443,0.15193,0.00028116,0.0058319,100,50,0.0019026,1,0
0.0086506,0.0024808,0.030291,5.61E-05,0.0086506,100,50,0.0084665,3,0
0.0023133,0.0020932,0.025558,4.73E-05,0.0023133,100,50,0.0037735,5,0
