-20.65955589,-5.211831629,-4.04E+00,-3.21E+00,1.23E+00,2.477121255,2.477121255
-0.73405071,-1.307373367,-1.64E+00,-4.74E+00,3.01E-01,1.875061263,1.579783597
-2.934308272,-3.438994076,-3.71E+00,-6.17E+00,1.23E+00,1.84509804,1.84509804
-3.100628245,-1.711482498,-1.60E+00,-2.60E+00,4.77E-01,2.255272505,2.255272505
-2.722688821,-3.053621434,-3.26E+00,-5.35E+00,1.30E+00,2,2
-20.34294415,-4.896196279,-3.72E+00,-2.90E+00,8.45E-01,2.477121255,2.477121255
-20.3990271,-5.721246399,-4.36E+00,-3.21E+00,1.26E+00,2.423245874,2.51851394
-1.956559124,-2.46121269,-2.73E+00,-5.19E+00,6.99E-01,1.84509804,1.84509804
-4.571865206,-3.182375142,-3.07E+00,-4.07E+00,1.18E+00,2.255272505,2.255272505
-2.371090229,-2.702020756,-2.90E+00,-5.00E+00,1.11E+00,2,2
-20.25492521,-4.806875402,-3.63E+00,-2.81E+00,1.23E+00,2.477121255,2.477121255
-46.51712642,-5.377785977,-3.35E+00,-1.78E+00,6.99E-01,2.557507202,2.541579244
-2.640468061,-3.145141571,-3.42E+00,-5.88E+00,1.26E+00,1.84509804,1.84509804
-4.241845378,-2.852540104,-2.74E+00,-3.74E+00,1.00E+00,2.255272505,2.255272505
-3.322931687,-3.65386227,-3.86E+00,-5.95E+00,1.30E+00,2,2
-19.84163751,-4.394694954,-3.22E+00,-2.40E+00,1.04E+00,2.477121255,2.477121255
-8.235823868,-3.910518797,-3.36E+00,-3.20E+00,9.54E-01,2.26245109,2.40654018
-3.39855932,-3.903228983,-4.17E+00,-6.63E+00,1.15E+00,1.84509804,1.84509804
-4.982966661,-3.594465822,-3.49E+00,-4.49E+00,1.08E+00,2.255272505,2.255272505
-1.282312858,-1.613233584,-1.82E+00,-3.90E+00,4.77E-01,2,2
-20.36552273,-4.91721463,-3.75E+00,-2.92E+00,1.20E+00,2.477121255,2.477121255
-2.508862516,-3.032681399,-3.33E+00,-5.86E+00,1.00E+00,1.579783597,1.740362689
-2.633932095,-3.138608984,-3.41E+00,-5.87E+00,1.18E+00,1.84509804,1.84509804
-4.896196279,-3.506514066,-3.40E+00,-4.40E+00,8.45E-01,2.255272505,2.255272505
-2.704960971,-3.035896008,-3.24E+00,-5.33E+00,1.20E+00,2,2
-19.86327943,-4.415668776,-3.24E+00,-2.42E+00,1.04E+00,2.477121255,2.477121255
-0.414009416,-1.289797985,-1.78E+00,-8.73E+00,3.01E-01,2.51851394,1.447158031
-1.545765104,-2.050434359,-2.32E+00,-4.78E+00,6.99E-01,1.84509804,1.84509804
-4.505845406,-3.117350258,-3.01E+00,-4.01E+00,1.08E+00,2.255272505,2.255272505
-1.725357305,-2.056278009,-2.26E+00,-4.35E+00,4.77E-01,2,2
-19.77469072,-4.327902142,-3.15E+00,-2.33E+00,8.45E-01,2.477121255,2.477121255
-1.475759707,-2.509311283,-2.98E+00,-9.80E+00,9.03E-01,2.541579244,1.62324929
-1.406315274,-1.910978499,-2.18E+00,-4.64E+00,6.99E-01,1.84509804,1.84509804
-3.876278994,-2.487142241,-2.38E+00,-3.38E+00,9.03E-01,2.255272505,2.255272505
-2.398472346,-2.729391029,-2.93E+00,-5.02E+00,9.03E-01,2,2
-19.90308999,-4.455931956,-3.28E+00,-2.46E+00,1.04E+00,2.477121255,2.477121255
-18.33724217,-5.119758224,-3.84E+00,-2.75E+00,1.30E+00,2.40654018,2.5132176
-1.462848595,-1.967502117,-2.24E+00,-4.70E+00,6.99E-01,1.84509804,1.84509804
-4.014573526,-2.625416607,-2.52E+00,-3.52E+00,9.54E-01,2.255272505,2.255272505
-2.804986437,-3.135910365,-3.34E+00,-5.43E+00,1.20E+00,2,2
-20.53610701,-5.088309841,-3.92E+00,-3.09E+00,1.23E+00,2.477121255,2.477121255
-3.815024809,-3.18000884,-3.11E+00,-3.79E+00,1.18E+00,1.740362689,2.257678575
-2.021221655,-2.525885763,-2.80E+00,-5.26E+00,9.54E-01,1.84509804,1.84509804
-4.614393726,-3.226133138,-3.12E+00,-4.12E+00,1.15E+00,2.255272505,2.255272505
-2.865727243,-3.196645324,-3.40E+00,-5.49E+00,1.30E+00,2,2
-20.2487209,-4.801342913,-3.63E+00,-2.80E+00,1.20E+00,2.477121255,2.477121255
-7.154281982,-4.148130399,-3.54E+00,-2.95E+00,9.03E-01,1.447158031,2.475671188
-2.957148957,-3.461803422,-3.73E+00,-6.19E+00,1.04E+00,1.84509804,1.84509804
-3.418357493,-2.029216259,-1.92E+00,-2.92E+00,6.02E-01,2.255272505,2.255272505
-2.729158188,-3.060086567,-3.26E+00,-5.35E+00,1.30E+00,2,2
-19.54515514,-4.097997109,-2.93E+00,-2.10E+00,9.54E-01,2.477121255,2.477121255
-6.621602099,-3.395860382,-2.77E+00,-2.16E+00,8.45E-01,1.62324929,2.477121255
-1.769270155,-2.273941451,-2.55E+00,-5.01E+00,8.45E-01,1.84509804,1.84509804
-5.307153081,-3.918184799,-3.81E+00,-4.81E+00,1.23E+00,2.255272505,2.255272505
-3.926758352,-4.258060922,-4.46E+00,-6.55E+00,9.54E-01,2,2
-21.4134127,-5.966576245,-4.79E+00,-3.97E+00,8.45E-01,2.477121255,2.477121255
-2.777934157,-2.183387553,-2.37E+00,-5.95E+00,6.99E-01,2.5132176,2.064457989
-2.018688894,-2.523356732,-2.79E+00,-5.26E+00,1.00E+00,1.84509804,1.84509804
-3.135566055,-1.74641971,-1.64E+00,-2.64E+00,4.77E-01,2.255272505,2.255272505
-2.728646378,-3.059568191,-3.26E+00,-5.35E+00,1.18E+00,2,2
-20.1079054,-4.661543506,-3.49E+00,-2.66E+00,1.18E+00,2.477121255,2.477121255
-3.132497157,-2.743932017,-2.81E+00,-4.55E+00,7.78E-01,2.257678575,2.149219113
-2.580870692,-3.085545771,-3.36E+00,-5.82E+00,1.30E+00,1.84509804,1.84509804
-5.033389013,-3.644050677,-3.53E+00,-4.53E+00,1.15E+00,2.255272505,2.255272505
-0.831443593,-1.162373689,-1.36E+00,-3.45E+00,3.01E-01,2,2
-18.80410035,-3.356192137,-2.18E+00,-1.36E+00,3.01E-01,2.477121255,2.477121255
-21.68613278,-4.675717545,-3.37E+00,-2.37E+00,1.08E+00,2.475671188,2.495544338
-2.965131004,-3.469813113,-3.74E+00,-6.20E+00,1.23E+00,1.84509804,1.84509804
-4.91721463,-3.528517593,-3.42E+00,-4.42E+00,9.54E-01,2.255272505,2.255272505
-1.974735108,-2.30565809,-2.51E+00,-4.60E+00,8.45E-01,2,2
-18.90308999,-3.454730004,-2.28E+00,-1.46E+00,6.02E-01,2.477121255,2.477121255
-3.204008817,-2.916963458,-3.11E+00,-6.44E+00,1.30E+00,2.477121255,2.056904851
-1.701277886,-2.205937394,-2.48E+00,-4.94E+00,6.99E-01,1.84509804,1.84509804
-2.205456189,-0.816331643,-7.07E-01,-1.71E+00,0.00E+00,2.255272505,2.255272505
-2.378439465,-2.709364474,-2.91E+00,-5.00E+00,1.08E+00,2,2
-21.02410886,-5.576754126,-4.40E+00,-3.58E+00,6.99E-01,2.477121255,2.477121255
-4.480172006,-3.210969555,-3.05E+00,-3.64E+00,1.08E+00,2.064457989,2.292256071
-2.506500125,-3.011173593,-3.28E+00,-5.74E+00,1.23E+00,1.84509804,1.84509804
-3.022527901,-1.63339029,-1.52E+00,-2.52E+00,4.77E-01,2.255272505,2.255272505
-1.788052256,-2.118980738,-2.32E+00,-4.41E+00,7.78E-01,2,2
-19.37882372,-3.931851259,-2.76E+00,-1.93E+00,7.78E-01,2.477121255,2.477121255
-2.643878494,-0.915137861,-6.99E-01,-1.20E+00,0.00E+00,2.149219113,2.311753861
-3.385968018,-3.890623969,-4.16E+00,-6.62E+00,1.15E+00,1.84509804,1.84509804
-4.450996738,-3.061935822,-2.95E+00,-3.95E+00,1.11E+00,2.255272505,2.255272505
-2.919553905,-3.250495576,-3.45E+00,-5.54E+00,9.54E-01,2,2
-21.18909572,-5.742321425,-4.57E+00,-3.74E+00,1.20E+00,2.477121255,2.477121255
-32.45222529,-6.657577319,-4.84E+00,-3.34E+00,7.78E-01,2.495544338,2.547774705
-2.214534914,-2.719194072,-2.99E+00,-5.45E+00,1.00E+00,1.84509804,1.84509804
-3.98775348,-2.598633928,-2.49E+00,-3.49E+00,4.77E-01,2.255272505,2.255272505
-2.879952806,-3.210884853,-3.41E+00,-5.50E+00,1.30E+00,2,2
-20.61618463,-5.168130226,-4.00E+00,-3.17E+00,1.04E+00,2.477121255,2.477121255
-3.224724594,-2.557394821,-2.52E+00,-3.51E+00,6.02E-01,2.056904851,2.227886705
-1.984556412,-2.489240576,-2.76E+00,-5.22E+00,9.03E-01,1.84509804,1.84509804
-3.955421045,-2.566294155,-2.46E+00,-3.46E+00,8.45E-01,2.255272505,2.255272505
-2.580027739,-2.91094312,-3.11E+00,-5.20E+00,1.08E+00,2,2
-20.36653154,-4.91721463,-3.75E+00,-2.92E+00,1.23E+00,2.477121255,2.477121255
-5.804100348,-3.072763129,-2.78E+00,-3.28E+00,1.00E+00,2.292256071,2.326335861
-2.800848429,-3.305508873,-3.58E+00,-6.04E+00,1.28E+00,1.84509804,1.84509804
-4.698970004,-3.310220688,-3.20E+00,-4.20E+00,8.45E-01,2.255272505,2.255272505
-1.051689751,-1.382611695,-1.58E+00,-3.67E+00,4.77E-01,2,2
-20.22475374,-4.777283529,-3.60E+00,-2.78E+00,1.23E+00,2.477121255,2.477121255
-2.896538378,-2.561188772,-2.66E+00,-4.67E+00,1.04E+00,2.311753861,2.127104798
-2.928744122,-3.433421105,-3.70E+00,-6.17E+00,1.20E+00,1.84509804,1.84509804
-3.147465113,-1.758329026,-1.65E+00,-2.65E+00,4.77E-01,2.255272505,2.255272505
-1.258596253,-1.589526457,-1.79E+00,-3.88E+00,3.01E-01,2,2
-18.50445566,-3.05679247,-1.88E+00,-1.06E+00,3.01E-01,2.477121255,2.477121255
-59.42136079,-7.76700389,-5.05E+00,-3.08E+00,1.04E+00,2.547774705,2.600972896
-2.744462174,-3.249121494,-3.52E+00,-5.98E+00,1.18E+00,1.84509804,1.84509804
-5.199282922,-3.810172937,-3.70E+00,-4.70E+00,1.30E+00,2.255272505,2.255272505
-0.19327072,-0.524198107,-7.26E-01,-2.82E+00,0.00E+00,2,2
-19.57839607,-4.130181792,-2.96E+00,-2.13E+00,8.45E-01,2.477121255,2.477121255
-2.377495853,-3.046689811,-3.40E+00,-7.10E+00,1.26E+00,2.227886705,1.681241237
-1.143319434,-1.647991234,-1.92E+00,-4.38E+00,4.77E-01,1.84509804,1.84509804
-2.066482343,-0.677346628,-5.68E-01,-1.57E+00,0.00E+00,2.255272505,2.255272505
-4.301899454,-4.632644079,-4.84E+00,-6.92E+00,1.20E+00,2,2
-18.2798407,-2.832653122,-1.66E+00,-8.33E-01,3.01E-01,2.477121255,2.477121255
-12.60205999,-4.482804102,-3.54E+00,-2.78E+00,1.23E+00,2.326335861,2.480006943
-2.132079009,-2.636745379,-2.91E+00,-5.37E+00,8.45E-01,1.84509804,1.84509804
-4.134896025,-2.745935547,-2.64E+00,-3.64E+00,1.04E+00,2.255272505,2.255272505
-2.215503956,-2.546421773,-2.75E+00,-4.84E+00,1.04E+00,2,2
-18.51999306,-3.073498067,-1.90E+00,-1.07E+00,3.01E-01,2.477121255,2.477121255
-2.261980917,-1.472215482,-1.42E+00,-2.45E+00,3.01E-01,2.127104798,2.230448921
-1.900837507,-2.405508004,-2.68E+00,-5.14E+00,9.54E-01,1.84509804,1.84509804
-4.621602099,-3.233334384,-3.12E+00,-4.12E+00,1.20E+00,2.255272505,2.255272505
-2.61946316,-2.950394387,-3.15E+00,-5.24E+00,1.11E+00,2,2
-20.38827669,-4.943095149,-3.77E+00,-2.94E+00,1.28E+00,2.477121255,2.477121255
-44.10623824,-3.060550639,-1.73E+00,-1.17E+00,0.00E+00,2.600972896,2.44870632
-2.822203867,-3.326886896,-3.60E+00,-6.06E+00,1.23E+00,1.84509804,1.84509804
-4.790484985,-3.401275135,-3.29E+00,-4.29E+00,1.20E+00,2.255272505,2.255272505
-2.377288741,-2.708209494,-2.91E+00,-5.00E+00,1.08E+00,2,2
-19.13786862,-3.690454997,-2.52E+00,-1.69E+00,6.99E-01,2.477121255,2.477121255
-2.098530781,-2.03231165,-2.10E+00,-3.30E+00,3.01E-01,1.681241237,2.152288344
-1.775570538,-2.280246227,-2.55E+00,-5.01E+00,9.03E-01,1.84509804,1.84509804
-4.363512104,-2.974448377,-2.87E+00,-3.87E+00,1.11E+00,2.255272505,2.255272505
-2.824314272,-3.155243325,-3.36E+00,-5.45E+00,1.18E+00,2,2
-22.25181197,-6.804100348,-5.63E+00,-4.80E+00,1.11E+00,2.477121255,2.477121255
-2.43066121,-2.955813149,-3.27E+00,-7.58E+00,1.11E+00,2.480006943,1.924279286
-1.681581858,-2.186245595,-2.46E+00,-4.92E+00,8.45E-01,1.84509804,1.84509804
-4.276544328,-2.887830852,-2.78E+00,-3.78E+00,9.03E-01,2.255272505,2.255272505
-1.147513907,-1.478443521,-1.68E+00,-3.77E+00,4.77E-01,2,2
-21.1426675,-5.694648631,-4.52E+00,-3.70E+00,1.23E+00,2.477121255,2.477121255
-2.357406892,-2.396725683,-2.55E+00,-4.64E+00,8.45E-01,2.230448921,2.079181246
-2.178388226,-2.683065626,-2.95E+00,-5.42E+00,6.99E-01,1.84509804,1.84509804
-4.305394801,-2.916676582,-2.81E+00,-3.81E+00,4.77E-01,2.255272505,2.255272505
-2.703115524,-3.034036717,-3.24E+00,-5.33E+00,1.04E+00,2,2
-20.33913452,-4.89279003,-3.72E+00,-2.89E+00,9.03E-01,2.477121255,2.477121255
-18.18442225,-4.806875402,-3.68E+00,-2.84E+00,1.28E+00,2.44870632,2.480006943
-2.532525089,-3.037199899,-3.31E+00,-5.77E+00,1.28E+00,1.84509804,1.84509804
-4.614393726,-3.225052603,-3.12E+00,-4.12E+00,1.28E+00,2.255272505,2.255272505
-2.174859611,-2.505789731,-2.71E+00,-4.80E+00,8.45E-01,2,2
-19.99567863,-4.55129368,-3.38E+00,-2.55E+00,1.08E+00,2.477121255,2.477121255
-2.349333142,-2.948963305,-3.26E+00,-6.39E+00,9.03E-01,2.152288344,1.792391689
-2.592456142,-3.097127215,-3.37E+00,-5.83E+00,1.30E+00,1.84509804,1.84509804
-4.325138859,-2.936028993,-2.83E+00,-3.83E+00,1.11E+00,2.255272505,2.255272505
-2.811971959,-3.142884705,-3.34E+00,-5.43E+00,1.20E+00,2,2
-20,-4.55129368,-3.38E+00,-2.55E+00,8.45E-01,2.477121255,2.477121255
-9.744727495,-3.481867881,-2.39E+00,-1.28E+00,4.77E-01,1.924279286,2.557507202
-3.02235869,-3.527024265,-3.80E+00,-6.26E+00,1.30E+00,1.84509804,1.84509804
-5.021819483,-3.632886457,-3.52E+00,-4.52E+00,1.26E+00,2.255272505,2.255272505
-0.19327072,-0.524198107,-7.26E-01,-2.82E+00,0.00E+00,2,2
-20.01412464,-4.567030709,-3.39E+00,-2.57E+00,9.03E-01,2.477121255,2.477121255
-4.2069084,-3.27865112,-3.19E+00,-4.03E+00,1.18E+00,2.079181246,2.255272505
-2.320472173,-2.825155506,-3.10E+00,-5.56E+00,1.08E+00,1.84509804,1.84509804
-3.830149298,-2.441027574,-2.33E+00,-3.33E+00,7.78E-01,2.255272505,2.255272505
-2.18723366,-2.518156229,-2.72E+00,-4.81E+00,1.04E+00,2,2
-18.66958623,-3.222631184,-2.05E+00,-1.22E+00,4.77E-01,2.477121255,2.477121255
-2.588060582,-2.913818195,-3.20E+00,-7.20E+00,1.26E+00,2.480006943,1.968482949
-2.3435568,-2.848231897,-3.12E+00,-5.58E+00,1.18E+00,1.84509804,1.84509804
-5.580044252,-4.191789027,-4.08E+00,-5.08E+00,1.30E+00,2.255272505,2.255272505
-3.319292911,-3.650217547,-3.85E+00,-5.94E+00,1.00E+00,2,2
-19.21395879,-3.766826145,-2.59E+00,-1.77E+00,7.78E-01,2.477121255,2.477121255
-1.970900433,-2.38089623,-2.61E+00,-4.71E+00,9.03E-01,1.792391689,1.944482672
-2.846947725,-3.351620471,-3.62E+00,-6.08E+00,1.18E+00,1.84509804,1.84509804
-5.232844134,-3.843572008,-3.73E+00,-4.74E+00,1.23E+00,2.255272505,2.255272505
-2.361490776,-2.692418395,-2.89E+00,-4.98E+00,1.08E+00,2,2
-19.77469072,-4.326979093,-3.15E+00,-2.33E+00,6.99E-01,2.477121255,2.477121255
-20.4710833,-3.287729209,-2.50E+00,-2.69E+00,7.78E-01,2.557507202,2.389166084
-1.860750782,-2.365432051,-2.64E+00,-5.10E+00,9.03E-01,1.84509804,1.84509804
-3.448501208,-2.059359022,-1.95E+00,-2.95E+00,3.01E-01,2.255272505,2.255272505
-3.349255488,-3.680186315,-3.88E+00,-5.97E+00,6.99E-01,2,2
-20.15366289,-4.705533774,-3.53E+00,-2.71E+00,1.18E+00,2.477121255,2.477121255
-2.196829777,-2.883193084,-3.27E+00,-7.35E+00,1.23E+00,2.255272505,1.568201724
-1.613162292,-2.117828505,-2.39E+00,-4.85E+00,7.78E-01,1.84509804,1.84509804
-4.777283529,-3.38769307,-3.28E+00,-4.28E+00,1.28E+00,2.255272505,2.255272505
-2.270074242,-2.601001604,-2.80E+00,-4.89E+00,1.00E+00,2,2
-19.49214413,-4.044793462,-2.87E+00,-2.05E+00,6.02E-01,2.477121255,2.477121255
-4.151195299,-3.349731342,-3.27E+00,-4.02E+00,1.30E+00,1.968482949,2.257678575
-2.868766405,-3.373444079,-3.64E+00,-6.11E+00,1.30E+00,1.84509804,1.84509804
-2.156244141,-0.767105491,-6.58E-01,-1.66E+00,0.00E+00,2.255272505,2.255272505
-2.626150492,-2.957070267,-3.16E+00,-5.25E+00,6.99E-01,2,2
-21.5654311,-6.118045029,-4.95E+00,-4.12E+00,1.30E+00,2.477121255,2.477121255
-12.20760831,-5.823908741,-4.73E+00,-3.60E+00,1.28E+00,1.944482672,2.557507202
-1.929408068,-2.434081378,-2.71E+00,-5.17E+00,9.03E-01,1.84509804,1.84509804
-4.496209317,-3.107132151,-3.00E+00,-4.00E+00,1.08E+00,2.255272505,2.255272505
-2.424027438,-2.754956426,-2.96E+00,-5.05E+00,1.15E+00,2,2
-20.11407366,-4.66756154,-3.49E+00,-2.67E+00,1.23E+00,2.477121255,2.477121255
-19.19111413,-5.177178355,-3.75E+00,-2.50E+00,1.15E+00,2.389166084,2.536558443
-2.95256936,-3.457224352,-3.73E+00,-6.19E+00,1.23E+00,1.84509804,1.84509804
-4.359518563,-2.970656812,-2.86E+00,-3.86E+00,9.03E-01,2.255272505,2.255272505
-2.086853991,-2.417777501,-2.62E+00,-4.71E+00,9.54E-01,2,2
-20.19178903,-4.744727495,-3.57E+00,-2.75E+00,1.18E+00,2.477121255,2.477121255
-9.154281982,-4.528708289,-3.63E+00,-2.66E+00,1.08E+00,1.568201724,2.541579244
