Date,ROWL.CALLELOSARBOLES_ST_ARV_PRESS.F_CV,ROWL.CANTERBURY_ST_ARV_PRESS.F_CV,ROWL.CHESTNUT_ST_ARV_PRESS.F_CV,ROWL.GREENSPRINGS_ST_ARV_PRESS.F_CV,ROWL.HILLMAN_ST_ARV_PRESS.F_CV,ROWL.JL_PM15_PRESS.F_CV,ROWL.JL_PRESS.F_CV,ROWL.KEYSTONE_ST_ARV_PRESS.F_CV,ROWL.LHHW_DNSTRM_PRESS.F_CV,ROWL.LHHW_UPSTRM_PRESS.F_CV,ROWL.MARIMBA_ST_ARV_PRESS.F_CV,ROWL.NOGALES_ST_ARV_PRESS.F_CV,ROWL.PM22V_DNPRESS.F_CV,ROWL.PM22V_UPPRESS.F_CV,ROWL.RANMORE_ST_ARV_PRESS.F_CV,ROWL.REMORA_ST_ARV_PRESS.F_CV,ROWL.RS01_STATION_PRESS.F_CV,ROWL.RS06_PRESS.F_CV,ROWL.RS12_PRESS.F_CV,ROWL.RS12_STATION_PRESS.F_CV,ROWL.RS2_ZONEII_PRESS.F_CV,ROWL.RS2A_PRESSURE.F_CV,ROWL.RS2A_PUMP4_PRESSURE_SP.F_CV,ROWL.RS4_STATION_PRESS.F_CV,ROWL.RS4_ZONE3_PRESSURE.F_CV,ROWL.SANJOSE_ST_ARV_PRESS.F_CV,ROWL.SENT_PRESS_UPSTREAM.F_CV,ROWL.SENTOUS_PRESS.F_CV,ROWL.VANTAGEPOINT_ST_ARV_PRESS.F_CV,ROWL.WBS_PRESS.F_CV,ROWL.WBS_PRS_V1_DNSTRM_PRESS.F_CV,ROWL.WBS_PRS_V1_UPSTRM_PRESS.F_CV,ROWL.WBS_PRS_V2_DNSTRM_PRESS.F_CV,ROWL.WBS_PRS_V2_UPSTRM_PRESS.F_CV,ROWL.WINCHESTER_ST_ARV_PRESS.F_CV,ROWL.ZONE6_PRESS.F_CV,ROWL.ZONEIII_PRESS.F_CV
2022-06-04 00:00:00,84.3392105102539,0,125.87548828125,105.715263366699,50.0117492675781,,78.125,88.481575012207,74.5937271118164,218.516815185547,44.9329376220703,74.6700210571289,74.7997207641602,128.984512329102,51.9998474121094,113.000686645508,80.6812515258789,92.125,164.53125,56.878002166748,91.5625,124.649993896484,115,,84.5062484741211,83.1998138427734,159.449996948242,100.556251525879,0,192.263671875,4.51874971389771,106.706253051758,4.46250009536743,106.724998474121,83.2806930541992,74.8683929443359,156.600006103516
2022-06-04 00:05:00,84.3392105102539,0,125.87548828125,105.715263366699,50.0117492675781,,78.25,88.481575012207,74.6852798461914,218.036163330078,44.9329376220703,74.6700210571289,76.0357055664063,130.373077392578,51.9998474121094,113.000686645508,80.6812515258789,91.75,164.381256103516,56.878002166748,91.2999954223633,125.8125,115,,83.8687515258789,83.1998138427734,158.362503051758,100.771873474121,0,192.240783691406,4.53749990463257,106.6875,4.46250009536743,106.724998474121,83.2806930541992,75.0743865966797,156.712493896484
2022-06-04 00:10:00,84.3392105102539,0,125.87548828125,105.715263366699,50.0117492675781,,78.5,88.481575012207,74.6852798461914,218.036163330078,44.9329376220703,74.6700210571289,75.4406051635742,130.113677978516,51.9998474121094,113.000686645508,80.6999969482422,91.0,163.987503051758,56.878002166748,91.5499954223633,125.15625,115,,85.3125,83.1998138427734,155.418746948242,97.3218688964844,0,192.240783691406,4.53749990463257,106.6875,4.46250009536743,106.724998474121,83.2806930541992,75.0820159912109,156.600006103516
2022-06-04 00:15:00,84.3392105102539,0,125.87548828125,105.715263366699,50.0117492675781,,78.5,88.481575012207,74.6395034790039,219.478134155273,44.9329376220703,74.6700210571289,73.4836349487305,128.801406860352,51.9998474121094,113.000686645508,80.7750015258789,92.125,164.362503051758,56.878002166748,91.2625045776367,123.09375,115,,83.7562484741211,83.1998138427734,158.156265258789,99.1875,0,192.240783691406,4.53749990463257,106.6875,4.46250009536743,106.743743896484,83.2806930541992,74.9675750732422,156.768753051758
2022-06-04 00:20:00,84.3392105102539,0,125.87548828125,105.715263366699,50.0117492675781,,78.5,88.481575012207,74.6395034790039,219.478134155273,44.9329376220703,74.6700210571289,73.4149703979492,129.091323852539,51.9998474121094,113.000686645508,80.71875,91.625,164.324996948242,56.878002166748,91.5125045776367,124.818748474121,115,,84.65625,83.1998138427734,157.406265258789,100.321876525879,0,192.240783691406,4.55625009536743,106.668754577637,4.5,106.743743896484,83.2806930541992,75.0743865966797,156.993759155273
2022-06-04 00:25:00,84.3392105102539,0,125.87548828125,105.715263366699,50.0117492675781,,78.5,88.481575012207,74.5708389282227,219.020370483398,44.9329376220703,74.6700210571289,75.5207138061523,128.679336547852,51.9998474121094,113.000686645508,80.6437530517578,91.75,164.981246948242,56.878002166748,91.2874984741211,127.125007629395,115,,84.65625,83.1998138427734,156.768753051758,99.7312469482422,0,192.240783691406,4.55625009536743,106.6875,4.5,106.743743896484,83.2806930541992,75.1049041748047,157.03125
2022-06-04 00:30:00,84.3392105102539,0,125.87548828125,105.715263366699,50.0117492675781,,78.25,88.481575012207,74.5708389282227,219.020370483398,44.9329376220703,74.6700210571289,75.7839279174805,129.381256103516,51.9998474121094,113.000686645508,80.5874938964844,91.75,164.399993896484,56.878002166748,91.8250045776367,128.34375,115,,84.375,83.1998138427734,156.243759155273,98.4281234741211,0,192.263671875,4.55625009536743,106.6875,4.51874971389771,106.724998474121,83.2806930541992,74.8912811279297,157.050003051758
2022-06-04 00:35:00,84.3392105102539,0,125.87548828125,105.715263366699,50.0117492675781,,78.25,88.481575012207,74.4563980102539,219.157699584961,44.9329376220703,74.6700210571289,75.2002716064453,129.747467041016,51.9998474121094,113.000686645508,80.6999969482422,92.125,164.625,56.878002166748,91.5875015258789,128.043746948242,115,,84.2249984741211,83.1998138427734,158.868743896484,100.856254577637,0,192.240783691406,4.59375,106.706253051758,4.55625009536743,106.724998474121,83.2806930541992,74.9904632568359,157.3125
2022-06-04 00:40:00,84.3392105102539,0,125.87548828125,105.715263366699,50.0117492675781,,78.75,88.481575012207,74.4563980102539,219.157699584961,44.9329376220703,74.6700210571289,74.8683929443359,128.862442016602,51.9998474121094,113.000686645508,80.7937469482422,91.75,164.681243896484,56.878002166748,91.4499969482422,127.181251525879,115,,84.6187515258789,83.1998138427734,155.737487792969,98.8781280517578,0,192.240783691406,4.61250019073486,106.668754577637,4.55625009536743,106.743743896484,83.2806930541992,75.0286102294922,157.387496948242
2022-06-04 00:45:00,84.3392105102539,0,125.87548828125,105.715263366699,50.0117492675781,,78.125,88.481575012207,74.5708389282227,219.226364135742,44.9329376220703,74.6700210571289,75.1659393310547,128.664077758789,51.9998474121094,113.000686645508,80.5874938964844,92.25,164.643753051758,56.878002166748,91.5125045776367,128.550003051758,115,,84.5812530517578,83.1998138427734,157.237487792969,99.7781219482422,0,192.240783691406,4.61250019073486,106.6875,4.55625009536743,106.743743896484,83.2806930541992,74.9599456787109,157.368743896484
