2.477121255,2.477121255,-2.014506164
2.271841607,2.423245874,-2.706416487
1.84509804,1.84509804,-1.943705113
2.255272505,2.255272505,-2.355787972
2,2,-2.782805682
2.477121255,2.477121255,-1.986909862
2.588831726,2.557507202,-1.930590929
1.84509804,1.84509804,-1.94248604
2.255272505,2.255272505,-2.742921694
2,2,-2.34044507
2.477121255,2.477121255,-2.142782124
2.100370545,2.26245109,-2.243531253
1.84509804,1.84509804,-1.911084653
2.255272505,2.255272505,-2.343470594
2,2,-2.061055195
2.477121255,2.477121255,-2.371703048
1.875061263,1.579783597,-2.023136692
1.84509804,1.84509804,-2.334456531
2.255272505,2.255272505,-1.895649481
2,2,-1.823041019
2.477121255,2.477121255,-2.826697158
2.423245874,2.51851394,-2.423255646
1.84509804,1.84509804,-2.419622512
2.255272505,2.255272505,-1.968591536
2,2,-1.845606462
2.477121255,2.477121255,-1.967340954
2.557507202,2.541579244,-2.265808449
1.84509804,1.84509804,-1.990931724
2.255272505,2.255272505,-1.990931724
2,2,-2.423255646
2.477121255,2.477121255,-1.93296636
2.26245109,2.40654018,-2.498803758
1.84509804,1.84509804,-2.967340954
2.255272505,2.255272505,-2.574530994
2,2,-2.030458291
2.477121255,2.477121255,-2.1314496
1.579783597,1.740362689,-2.352675722
1.84509804,1.84509804,-2.142782124
2.255272505,2.255272505,-2.95475528
2,2,-1.999132278
2.477121255,2.477121255,-1.953504836
2.51851394,1.447158031,-2.162348442
1.84509804,1.84509804,-2.008849268
2.255272505,2.255272505,-2.097404304
2,2,-2.473505645
2.477121255,2.477121255,-2.258257658
2.541579244,1.62324929,-2.248389911
1.84509804,1.84509804,-1.869408948
2.255272505,2.255272505,-1.819386749
2,2,-2.294683775
2.477121255,2.477121255,-1.99366234
2.40654018,2.5132176,-1.84269437
1.84509804,1.84509804,-1.925951931
2.255272505,2.255272505,-1.855363532
2,2,-2.099130582
2.477121255,2.477121255,-2.248389911
1.740362689,2.257678575,-1.924781621
1.84509804,1.84509804,-1.973752819
2.255272505,2.255272505,-2.072296087
2,2,-1.966053797
2.477121255,2.477121255,-2.014506164
1.447158031,2.475671188,-2.544561249
1.84509804,1.84509804,-2.735371042
2.255272505,2.255272505,-1.963530801
2,2,-1.829503594
2.477121255,2.477121255,-1.810397407
1.62324929,2.477121255,-1.880744111
1.84509804,1.84509804,-1.940095944
2.255272505,2.255272505,-2.595713771
2,2,-3.720652508
2.477121255,2.477121255,-3.896743767
2.5132176,2.064457989,-2.316961972
1.84509804,1.84509804,-1.87972228
2.255272505,2.255272505,-1.930590929
2,2,-2.078849572
2.477121255,2.477121255,-1.929444984
2.257678575,2.149219113,-2.521087361
1.84509804,1.84509804,-1.839831707
2.255272505,2.255272505,-2.490206272
2,2,-1.931777021
2.477121255,2.477121255,-2.374955206
2.475671188,2.495544338,-1.90661334
1.84509804,1.84509804,-2.365270892
2.255272505,2.255272505,-2.758453519
2,2,-1.986909862
2.477121255,2.477121255,-1.871439193
2.477121255,2.056904851,-1.828566099
1.84509804,1.84509804,-2.164353811
2.255272505,2.255272505,-1.95475528
2,2,-1.92245042
2.477121255,2.477121255,-3.799833754
2.064457989,2.292256071,-2.078849572
1.84509804,1.84509804,-1.90661334
2.255272505,2.255272505,-1.817556814
2,2,-1.934158966
2.477121255,2.477121255,-1.996367163
2.149219113,2.311753861,-1.881801432
1.84509804,1.84509804,-2.95475528
2.255272505,2.255272505,-1.972487308
2,2,-2.713476168
2.477121255,2.477121255,-2.95475528
2.495544338,2.547774705,-3.595713771
1.84509804,1.84509804,-2.075560468
2.255272505,2.255272505,-2.782805682
2,2,-1.980302269
2.477121255,2.477121255,-2.706416487
2.056904851,2.227886705,-2.530325227
1.84509804,1.84509804,-2.039415075
2.255272505,2.255272505,-2.014506164
2,2,-2.124059457
2.477121255,2.477121255,-2.078849572
2.292256071,2.326335861,-1.977654124
1.84509804,1.84509804,-2.104356495
2.255272505,2.255272505,-2.758453519
2,2,-1.799833754
2.477121255,2.477121255,-1.93771893
2.311753861,2.127104798,-1.853375911
1.84509804,1.84509804,-2.381533508
2.255272505,2.255272505,-1.94248604
2,2,-2.358922687
2.477121255,2.477121255,-2.075560468
2.547774705,2.600972896,-2.666290817
1.84509804,1.84509804,-2.253295759
2.255272505,2.255272505,-2.346517343
2,2,-1.895649481
2.477121255,2.477121255,-2.061055195
2.227886705,1.681241237,-1.943705113
1.84509804,1.84509804,-2.050097925
2.255272505,2.255272505,-1.815762971
2,2,-3.595713771
2.477121255,2.477121255,-1.851428191
2.326335861,2.480006943,-1.870406772
1.84509804,1.84509804,-2.302910212
2.255272505,2.255272505,-1.801590366
2,2,-1.835112042
2.477121255,2.477121255,-2.092266263
2.127104798,2.230448921,-2.050097925
1.84509804,1.84509804,-1.853375911
2.255272505,2.255272505,-1.963530801
2,2,-2.093972198
2.477121255,2.477121255,-2.004650042
2.600972896,2.44870632,-2.653705718
1.84509804,1.84509804,-2.222341229
2.255272505,2.255272505,-2.1314496
2,2,-1.921325727
2.477121255,2.477121255,-1.913355479
1.681241237,2.152288344,-2.679272273
1.84509804,1.84509804,-1.830413727
2.255272505,2.255272505,-1.884955605
2,2,-2.174521952
2.477121255,2.477121255,-4.197910742
2.480006943,1.924279286,-2.289290434
1.84509804,1.84509804,-1.852416418
2.255272505,2.255272505,-2.220050157
2,2,-1.895649481
2.477121255,2.477121255,-2.855363532
2.230448921,2.079181246,-2.097404304
1.84509804,1.84509804,-2.641475066
2.255272505,2.255272505,-3.100869228
2,2,-2.322712499
2.477121255,2.477121255,-2.706416487
2.44870632,2.480006943,-1.901114106
1.84509804,1.84509804,-1.836034017
2.255272505,2.255272505,-1.805957672
2,2,-2.187053237
2.477121255,2.477121255,-2.013085017
2.152288344,1.792391689,-2.549412212
1.84509804,1.84509804,-1.851428191
2.255272505,2.255272505,-1.846551011
2,2,-2.106110686
2.477121255,2.477121255,-2.481775686
1.924279286,2.557507202,-1.856329567
1.84509804,1.84509804,-2.281323964
2.255272505,2.255272505,-2.26076003
2,2,-1.895649481
2.477121255,2.477121255,-2.381533508
2.079181246,2.255272505,-2.048555621
1.84509804,1.84509804,-2.023136692
2.255272505,2.255272505,-2.023136692
2,2,-1.806847563
2.477121255,2.477121255,-1.889208339
2.480006943,1.968482949,-1.958488887
1.84509804,1.84509804,-1.852416418
2.255272505,2.255272505,-2.727949425
2,2,-3.021687069
2.477121255,2.477121255,-1.831355223
1.792391689,1.944482672,-1.925951931
1.84509804,1.84509804,-2.355787972
2.255272505,2.255272505,-2.521087361
2,2,-1.905528871
2.477121255,2.477121255,-2.549412212
2.557507202,2.389166084,-2.090567003
1.84509804,1.84509804,-1.915602481
2.255272505,2.255272505,-2.595713771
2,2,-3.653705718
2.477121255,2.477121255,-1.975063032
2.255272505,1.568201724,-1.813071903
1.84509804,1.84509804,-1.917897116
2.255272505,2.255272505,-1.968591536
2,2,-1.972487308
2.477121255,2.477121255,-2.461376004
1.968482949,2.257678575,-1.856329567
1.84509804,1.84509804,-2.12773881
2.255272505,2.255272505,-1.905528871
2,2,-2.930590929
2.477121255,2.477121255,-3.137075922
1.944482672,2.557507202,-2.584993246
1.84509804,1.84509804,-1.984263126
2.255272505,2.255272505,-2.087188299
2,2,-1.834162375
2.477121255,2.477121255,-1.826697158
2.389166084,2.536558443,-1.92245042
1.84509804,1.84509804,-2.352675722
2.255272505,2.255272505,-2.302910212
2,2,-1.880744111
2.477121255,2.477121255,-2.013085017
1.568201724,2.541579244,-1.99366234
1.84509804,1.84509804,-2.233988912
2.255272505,2.255272505,-2.314115013
2,2,-3.384860406
2.477121255,2.477121255,-2.26076003
2.257678575,2.481442629,-1.81216918
1.84509804,1.84509804,-3.051650618
2.255272505,2.255272505,-1.807711387
2,2,-2.146624283
2.477121255,2.477121255,-2.41601952
2.557507202,2.519827994,-1.909988976
1.84509804,1.84509804,-2.401899223
2.255272505,2.255272505,-2.023136692
2,2,-2.047018774
2.477121255,2.477121255,-1.823937695
2.536558443,1.672097858,-2.100869228
1.84509804,1.84509804,-2.653705718
2.255272505,2.255272505,-2.980302269
2,2,-1.848507572
2.477121255,2.477121255,-1.938886946
2.541579244,2.595496222,-1.929444984
1.84509804,1.84509804,-2.297405772
2.255272505,2.255272505,-2.142782124
2,2,-1.986909862
2.477121255,2.477121255,-2.564314862
2.481442629,2.404833717,-2.281323964
1.84509804,1.84509804,-2.319827718
2.255272505,2.255272505,-2.817556814
2,2,-2.774535641
2.477121255,2.477121255,-1.992294886
2.519827994,2.225309282,-2.111416177
1.84509804,1.84509804,-2.065834972
2.255272505,2.255272505,-1.875560989
2,2,-1.830413727
2.477121255,2.477121255,-2.865344858
1.672097858,2.198657087,-1.878670002
1.84509804,1.84509804,-2.481775686
2.255272505,2.255272505,-2.314115013
2,2,-1.934158966
2.477121255,2.477121255,-3.137075922
2.595496222,2.372912003,-2.294683775
1.84509804,1.84509804,-2.808604883
2.255272505,2.255272505,-1.848507572
2,2,-2.27870062
2.477121255,2.477121255,-1.914459694
2.404833717,2.267171728,-2.036410483
1.84509804,1.84509804,-1.849458459
2.255272505,2.255272505,-1.967340954
2,2,-2.291978733
2.477121255,2.477121255,-2.791236267
2.225309282,2.5774918,-1.995034113
1.84509804,1.84509804,-1.959714201
2.255272505,2.255272505,-1.953504836
2,2,-2.265808449
2.477121255,2.477121255,-1.824865241
2.198657087,2.334453751,-2.595713771
1.84509804,1.84509804,-2.133316954
2.255272505,2.255272505,-2.438111872
2,2,-2.50316718
2.477121255,2.477121255,-1.925951931
2.372912003,2.361727836,-2.445728951
1.84509804,1.84509804,-2.090567003
2.255272505,2.255272505,-3.243531253
2,2,-2.584993246
2.477121255,2.477121255,-2.32561657
2.267171728,2.436162647,-1.832298765
1.84509804,1.84509804,-2.685900937
2.255272505,2.255272505,-1.805069601
2,2,-1.815762971
2.477121255,2.477121255,-1.912218582
2.5774918,2.301029996,-2.412446173
1.84509804,1.84509804,-2.168392545
2.255272505,2.255272505,-2.95475528
2,2,-1.94981365
2.477121255,2.477121255,-2.46942894
2.334453751,1.995635195,-2.735371042
1.84509804,1.84509804,-2.033421845
2.255272505,2.255272505,-1.914459694
2,2,-1.799833754
2.477121255,2.477121255,-1.946153573
2.361727836,2.390935107,-1.828566099
1.84509804,1.84509804,-1.966053797
2.255272505,2.255272505,-1.845606462
2,2,-2.125895237
2.477121255,2.477121255,-2.1314496
2.436162647,2.28780173,-2.014506164
1.84509804,1.84509804,-2.148558185
2.255272505,2.255272505,-2.045487347
2,2,-2.135192371
2.477121255,2.477121255,-2.070673052
2.301029996,1.531478917,-2.067445066
1.84509804,1.84509804,-1.894592014
2.255272505,2.255272505,-1.972487308
2,2,-1.941308317
2.477121255,2.477121255,-2.03791018
1.995635195,2.103803721,-2.250835908
1.84509804,1.84509804,-2.026050537
2.255272505,2.255272505,-1.844633593
2,2,-2.213248578
2.477121255,2.477121255,-1.925951931
2.390935107,1.986771734,-1.929444984
1.84509804,1.84509804,-1.837943663
2.255272505,2.255272505,-2.1314496
2,2,-1.907735639
2.477121255,2.477121255,-1.834162375
2.28780173,2.336459734,-2.229295232
1.84509804,1.84509804,-1.81216918
2.255272505,2.255272505,-2.473505645
2,2,-2.033421845
2.477121255,2.477121255,-2.06905606
1.531478917,2.243038049,-3.243531253
1.84509804,1.84509804,-1.827630623
2.255272505,2.255272505,-3.653705718
2,2,-1.943705113
2.477121255,2.477121255,-2.349585617
2.103803721,1.86332286,-2.258257658
1.84509804,1.84509804,-2.166368483
2.255272505,2.255272505,-2.059473554
2,2,-2.083835678
2.477121255,2.477121255,-2.419622512
1.986771734,2.485721426,-1.83698779
1.84509804,1.84509804,-1.8033265
2.255272505,2.255272505,-2.033421845
2,2,-2.930590929
2.477121255,2.477121255,-1.838901644
2.336459734,2.492760389,-2.606705644
1.84509804,1.84509804,-2.067445066
2.255272505,2.255272505,-2.273500998
2,2,-1.889208339
2.477121255,2.477121255,-1.960982678
2.243038049,1.982271233,-2.217771108
1.84509804,1.84509804,-1.943705113
2.255272505,2.255272505,-2.896743767
2,2,-1.816673203
2.477121255,2.477121255,-2.311286595
1.86332286,2.5774918,-1.929444984
1.84509804,1.84509804,-2.706416487
2.255272505,2.255272505,-2.030458291
2,2,-2.355787972
2.477121255,2.477121255,-1.873478974
2.485721426,2.552668216,-3.220050157
1.84509804,1.84509804,-3.156381077
2.255272505,2.255272505,-1.884955605
2,2,-1.930590929
2.477121255,2.477121255,-2.481775686
2.492760389,2.315970345,-1.822117357
1.84509804,1.84509804,-2.039415075
2.255272505,2.255272505,-2.215503956
2,2,-1.813948209
2.477121255,2.477121255,-2.189176276
1.982271233,2.292256071,-1.916748283
1.84509804,1.84509804,-2.109640469
2.255272505,2.255272505,-1.830413727
2,2,-1.931777021
2.477121255,2.477121255,-2.525681732
2.5774918,2.274157849,-2.395007586
1.84509804,1.84509804,-3.021687069
2.255272505,2.255272505,-2.028984063
2,2,-2.720652508
2.477121255,2.477121255,-2.070673052
2.552668216,2.517195898,-2.281323964
1.84509804,1.84509804,-2.204342398
2.255272505,2.255272505,-2.401899223
2,2,-2.236354913
2.477121255,2.477121255,-1.944927618
2.315970345,1.716003344,-2.224651737
1.84509804,1.84509804,-1.882861334
2.255272505,2.255272505,-2.180745691
2,2,-1.935317434
2.477121255,2.477121255,-2.206551879
2.292256071,2.041392685,-2.006048213
1.84509804,1.84509804,-2.337440478
2.255272505,2.255272505,-2.569392889
2,2,-2.659952682
2.477121255,2.477121255,-2.758453519
2.274157849,2.456366033,-1.814854642
1.84509804,1.84509804,-1.883923828
2.255272505,2.255272505,-2.635486526
2,2,-1.83321478
2.477121255,2.477121255,-2.106110686
2.517195898,2.444044796,-2.156381077
1.84509804,1.84509804,-2.033421845
2.255272505,2.255272505,-2.204342398
2,2,-2.623751625
2.477121255,2.477121255,-2.000495378
1.716003344,2.40654018,-1.980302269
1.84509804,1.84509804,-1.828566099
2.255272505,2.255272505,-1.88709351
2,2,-2.087188299
2.477121255,2.477121255,-2.114989524
2.041392685,1.897627091,-1.957227663
1.84509804,1.84509804,-2.16035229
2.255272505,2.255272505,-1.808604883
2,2,-1.985605484
2.477121255,2.477121255,-2.097404304
2.456366033,2.558708571,-2.028984063
1.84509804,1.84509804,-2.176584463
2.255272505,2.255272505,-2.365270892
2,2,-2.040925202
2.477121255,2.477121255,-2.253295759
2.444044796,2.23299611,-1.931777021
1.84509804,1.84509804,-2.120411014
2.255272505,2.255272505,-1.83321478
2,2,-2.062642616
2.477121255,2.477121255,-2.189176276
2.40654018,1.939519253,-2.168392545
1.84509804,1.84509804,-1.825794773
2.255272505,2.255272505,-2.395007586
2,2,-1.801590366
2.477121255,2.477121255,-1.923614456
1.897627091,2.350248018,-2.265808449
1.84509804,1.84509804,-2.06905606
2.255272505,2.255272505,-1.827630623
2,2,-2.331492945
2.477121255,2.477121255,-1.919012953
2.558708571,2.600972896,-2.174521952
1.84509804,1.84509804,-2.172469189
2.255272505,2.255272505,-1.959714201
2,2,-2.208772658
2.477121255,2.477121255,-2.574530994
2.23299611,2.58546073,-1.962254871
1.84509804,1.84509804,-1.963530801
2.255272505,2.255272505,-1.824865241
2,2,-3.544561249
2.477121255,2.477121255,-2.641475066
1.939519253,1.505149978,-2.302910212
1.84509804,1.84509804,-3.007446482
2.255272505,2.255272505,-1.815762971
2,2,-1.957227663
2.477121255,2.477121255,-2.024591171
2.350248018,1.477121255,-1.977654124
1.84509804,1.84509804,-1.992294886
2.255272505,2.255272505,-1.813071903
2,2,-1.838901644
2.477121255,2.477121255,-1.912218582
2.600972896,2.28780173,-2.473505645
1.84509804,1.84509804,-2.017362485
2.255272505,2.255272505,-1.815762971
2,2,-2.766420143
2.477121255,2.477121255,-2.374955206
2.58546073,1.462397998,-2.49448374
1.84509804,1.84509804,-2.043961301
2.255272505,2.255272505,-1.832298765
2,2,-1.921325727
2.477121255,2.477121255,-1.846551011
1.505149978,2.158362492,-2.028984063
1.84509804,1.84509804,-3.352675722
2.255272505,2.255272505,-1.888132853
2,2,-2.030458291
2.477121255,2.477121255,-1.831355223
1.477121255,2.582063363,-1.858330783
1.84509804,1.84509804,-1.874518734
2.255272505,2.255272505,-3.036410483
2,2,-3.100869228
2.477121255,2.477121255,-2.092266263
2.28780173,1.880813592,-2.473505645
1.84509804,1.84509804,-2.554317973
2.255272505,2.255272505,-2.015931976
2,2,-1.83698779
2.477121255,2.477121255,-1.806847563
1.462397998,2.209515015,-2.026050537
1.84509804,1.84509804,-1.888132853
2.255272505,2.255272505,-1.944927618
2,2,-1.870406772
2.477121255,2.477121255,-2.322712499
2.158362492,2.588831726,-2.045487347
1.84509804,1.84509804,-1.823937695
2.255272505,2.255272505,-1.849458459
2,2,-2.826697158
2.477121255,2.477121255,-1.88709351
2.582063363,2.588831726,-2.405386491
1.84509804,1.84509804,-2.94248604
2.255272505,2.255272505,-2.423255646
2,2,-2.140873717
2.477121255,2.477121255,-2.601174933
1.880813592,2.037426498,-3.176584463
1.84509804,1.84509804,-1.934158966
2.255272505,2.255272505,-2.465377466
2,2,-2.100869228
2.477121255,2.477121255,-2.302910212
2.209515015,2.184691431,-2.250835908
1.84509804,1.84509804,-2.322712499
2.255272505,2.255272505,-1.908860846
2,2,-2.036410483
2.477121255,2.477121255,-2.233988912
2.588831726,1.851258349,-2.535018908
1.84509804,1.84509804,-3.653705718
2.255272505,2.255272505,-3.007446482
2,2,-1.967340954
2.477121255,2.477121255,-1.868381336
2.588831726,2.225309282,-1.938886946
1.84509804,1.84509804,-2.623751625
2.255272505,2.255272505,-1.903298498
2,2,-2.093972198
2.477121255,2.477121255,-1.828566099
2.037426498,2.514547753,-1.990931724
1.84509804,1.84509804,-3.544561249
2.255272505,2.255272505,-3.083835678
2,2,-1.80421101
2.477121255,2.477121255,-2.405386491
2.184691431,2.539076099,-2.106110686
1.84509804,1.84509804,-2.346517343
2.255272505,2.255272505,-2.174521952
2,2,-1.83321478
2.477121255,2.477121255,-1.996367163
1.851258349,2.29666519,-2.224651737
1.84509804,1.84509804,-2.473505645
2.255272505,2.255272505,-2.106110686
2,2,-1.90661334
2.477121255,2.477121255,-1.849458459
2.225309282,2.558708571,-3.653705718
1.84509804,1.84509804,-2.395007586
2.255272505,2.255272505,-2.039415075
2,2,-3.896743767
2.477121255,2.477121255,-2.26076003
2.514547753,2.539076099,-2.158365272
1.84509804,1.84509804,-1.87972228
2.255272505,2.255272505,-2.189176276
2,2,-2.197773762
2.477121255,2.477121255,-2.294683775
2.539076099,2.324282455,-2.138973658
1.84509804,1.84509804,-1.868381336
2.255272505,2.255272505,-3.243531253
2,2,-1.841758162
2.477121255,2.477121255,-1.916748283
2.29666519,2.408239965,-3.653705718
1.84509804,1.84509804,-1.882861334
2.255272505,2.255272505,-2.623751625
2,2,-2.457411073
2.477121255,2.477121255,-1.866333377
2.558708571,2.408239965,-1.894592014
1.84509804,1.84509804,-2.176584463
2.255272505,2.255272505,-1.81216918
2,2,-3.176584463
2.477121255,2.477121255,-2.114989524
2.539076099,2.553883027,-1.83698779
1.84509804,1.84509804,-1.898940645
2.255272505,2.255272505,-1.80421101
2,2,-2.034915946
2.477121255,2.477121255,-1.839831707
2.324282455,2.378397901,-2.238733875
1.84509804,1.84509804,-1.818470818
2.255272505,2.255272505,-2.706416487
2,2,-1.882861334
2.477121255,2.477121255,-2.204342398
2.408239965,2.190331698,-2.170426084
1.84509804,1.84509804,-2.352675722
2.255272505,2.255272505,-2.305684427
2,2,-1.802443787
2.477121255,2.477121255,-2.104356495
2.408239965,2.418301291,-2.535018908
1.84509804,1.84509804,-1.834162375
2.255272505,2.255272505,-2.008849268
2,2,-1.805957672
2.477121255,2.477121255,-2.015931976
2.553883027,2.383815366,-2.030458291
1.84509804,1.84509804,-2.220050157
2.255272505,2.255272505,-1.838901644
2,2,-1.94981365
2.477121255,2.477121255,-1.874518734
2.378397901,2.424881637,-2.072296087
1.84509804,1.84509804,-2.401899223
2.255272505,2.255272505,-2.419622512
2,2,-2.398439735
2.477121255,2.477121255,-1.834162375
2.190331698,1.982271233,-2.146624283
1.84509804,1.84509804,-2.457411073
2.255272505,2.255272505,-2.124059457
2,2,-1.84269437
2.477121255,2.477121255,-2.217771108
2.418301291,2.413299764,-2.072296087
1.84509804,1.84509804,-2.405386491
2.255272505,2.255272505,-2.647547338
2,2,-1.999132278
2.477121255,2.477121255,-2.465377466
2.383815366,2.222716471,-2.120411014
1.84509804,1.84509804,-1.929444984
2.255272505,2.255272505,-1.901114106
2,2,-2.308476478
2.477121255,2.477121255,-1.967340954
2.424881637,1.977723605,-2.337440478
1.84509804,1.84509804,-2.217771108
2.255272505,2.255272505,-2.166368483
2,2,-2.316961972
2.477121255,2.477121255,-4.197910742
1.982271233,2.540329475,-1.957227663
1.84509804,1.84509804,-1.905528871
2.255272505,2.255272505,-2.398439735
2,2,-1.864326806
2.477121255,2.477121255,-2.388212986
2.413299764,1.86332286,-1.916748283
1.84509804,1.84509804,-1.908860846
2.255272505,2.255272505,-2.349585617
2,2,-1.896743767
2.477121255,2.477121255,-1.946153573
2.222716471,2.600972896,-2.735371042
1.84509804,1.84509804,-1.986909862
2.255272505,2.255272505,-2.154412104
2,2,-2.184940527
2.477121255,2.477121255,-2.559279783
1.977723605,2.589949601,-2.059473554
1.84509804,1.84509804,-3.322712499
2.255272505,2.255272505,-2.008849268
2,2,-2.559279783
2.477121255,2.477121255,-1.927088684
2.540329475,2.527629901,-2.008849268
1.84509804,1.84509804,-1.880744111
2.255272505,2.255272505,-2.49448374
2,2,-2.457411073
2.477121255,2.477121255,-1.973752819
1.86332286,2.369215857,-1.810397407
1.84509804,1.84509804,-1.81216918
2.255272505,2.255272505,-2.168392545
2,2,-1.981590793
2.477121255,2.477121255,-2.595713771
2.600972896,2.456366033,-2.554317973
1.84509804,1.84509804,-1.93296636
2.255272505,2.255272505,-2.601174933
2,2,-2.530325227
2.477121255,2.477121255,-1.968591536
2.589949601,1.84509804,-2.539763871
1.84509804,1.84509804,-2.120411014
2.255272505,2.255272505,-1.917897116
2,2,-3.799833754
2.477121255,2.477121255,-2.142782124
2.527629901,1.973127854,-2.305684427
1.84509804,1.84509804,-1.896743767
2.255272505,2.255272505,-1.907735639
2,2,-2.176584463
2.477121255,2.477121255,-1.854368585
2.369215857,2.544068044,-1.957227663
1.84509804,1.84509804,-3.896743767
2.255272505,2.255272505,-1.801590366
2,2,-2.070673052
2.477121255,2.477121255,-2.43062609
2.456366033,2.432969291,-1.928265236
1.84509804,1.84509804,-1.940095944
2.255272505,2.255272505,-1.811268329
2,2,-2.349585617
2.477121255,2.477121255,-2.398439735
1.84509804,1.505149978,-2.595713771
1.84509804,1.84509804,-2.158365272
2.255272505,2.255272505,-1.93771893
2,2,-1.830413727
2.477121255,2.477121255,-1.848507572
1.973127854,2.212187604,-2.441903712
1.84509804,1.84509804,-2.250835908
2.255272505,2.255272505,-1.80950022
2,2,-2.750630405
2.477121255,2.477121255,-2.011668505
2.544068044,1.643452676,-1.941308317
1.84509804,1.84509804,-2.419622512
2.255272505,2.255272505,-2.140873717
2,2,-1.848507572
2.477121255,2.477121255,-2.138973658
2.432969291,2.583198774,-2.204342398
1.84509804,1.84509804,-2.05632745
2.255272505,2.255272505,-1.85933486
2,2,-2.273500998
2.477121255,2.477121255,-3.083835678
1.505149978,2.403120521,-1.821195654
1.84509804,1.84509804,-2.99366234
2.255272505,2.255272505,-1.832298765
2,2,-2.289290434
2.477121255,2.477121255,-2.107871991
2.212187604,2.113943352,-1.871439193
1.84509804,1.84509804,-2.774535641
2.255272505,2.255272505,-1.814854642
2,2,-1.901114106
2.477121255,2.477121255,-2.27870062
1.643452676,2.33243846,-1.904412253
1.84509804,1.84509804,-2.243531253
2.255272505,2.255272505,-1.925951931
2,2,-2.574530994
2.477121255,2.477121255,-3.118592516
2.583198774,2.326335861,-1.822117357
1.84509804,1.84509804,-3.653705718
2.255272505,2.255272505,-1.93771893
2,2,-2.176584463
2.477121255,2.477121255,-2.125895237
2.403120521,2.103803721,-2.59032043
1.84509804,1.84509804,-2.206551879
2.255272505,2.255272505,-2.799833754
2,2,-2.092266263
2.477121255,2.477121255,-1.862329463
2.113943352,2.320146286,-2.109640469
1.84509804,1.84509804,-2.085508753
2.255272505,2.255272505,-2.362090189
2,2,-2.156381077
2.477121255,2.477121255,-2.554317973
2.33243846,2.482873584,-3.457411073
1.84509804,1.84509804,-2.49448374
2.255272505,2.255272505,-2.124059457
2,2,-1.913355479
2.477121255,2.477121255,-2.485970522
2.326335861,2.298853076,-2.507574887
1.84509804,1.84509804,-2.346517343
2.255272505,2.255272505,-2.919012953
2,2,-2.314115013
2.477121255,2.477121255,-1.837943663
2.103803721,2.204119983,-2.17866337
1.84509804,1.84509804,-2.057897653
2.255272505,2.255272505,-3.243531253
2,2,-2.206551879
2.477121255,2.477121255,-1.984263126
2.320146286,2.220108088,-2.193453745
1.84509804,1.84509804,-1.964770444
2.255272505,2.255272505,-1.840793866
2,2,-1.916748283
2.477121255,2.477121255,-2.381533508
