Date,ROWL.CALLELOSARBOLES_ST_ARV_PRESS.F_CV,ROWL.CANTERBURY_ST_ARV_PRESS.F_CV,ROWL.CHESTNUT_ST_ARV_PRESS.F_CV,ROWL.GREENSPRINGS_ST_ARV_PRESS.F_CV,ROWL.HILLMAN_ST_ARV_PRESS.F_CV,ROWL.JL_PM15_PRESS.F_CV,ROWL.JL_PRESS.F_CV,ROWL.KEYSTONE_ST_ARV_PRESS.F_CV,ROWL.LHHW_DNSTRM_PRESS.F_CV,ROWL.LHHW_UPSTRM_PRESS.F_CV,ROWL.MARIMBA_ST_ARV_PRESS.F_CV,ROWL.NOGALES_ST_ARV_PRESS.F_CV,ROWL.PM22V_DNPRESS.F_CV,ROWL.PM22V_UPPRESS.F_CV,ROWL.RANMORE_ST_ARV_PRESS.F_CV,ROWL.REMORA_ST_ARV_PRESS.F_CV,ROWL.RS01_STATION_PRESS.F_CV,ROWL.RS06_PRESS.F_CV,ROWL.RS12_PRESS.F_CV,ROWL.RS12_STATION_PRESS.F_CV,ROWL.RS2_ZONEII_PRESS.F_CV,ROWL.RS2A_PRESSURE.F_CV,ROWL.RS2A_PUMP4_PRESSURE_SP.F_CV,ROWL.RS4_STATION_PRESS.F_CV,ROWL.RS4_ZONE3_PRESSURE.F_CV,ROWL.SANJOSE_ST_ARV_PRESS.F_CV,ROWL.SENT_PRESS_UPSTREAM.F_CV,ROWL.SENTOUS_PRESS.F_CV,ROWL.VANTAGEPOINT_ST_ARV_PRESS.F_CV,ROWL.WBS_PRESS.F_CV,ROWL.WBS_PRS_V1_DNSTRM_PRESS.F_CV,ROWL.WBS_PRS_V1_UPSTRM_PRESS.F_CV,ROWL.WBS_PRS_V2_DNSTRM_PRESS.F_CV,ROWL.WBS_PRS_V2_UPSTRM_PRESS.F_CV,ROWL.WINCHESTER_ST_ARV_PRESS.F_CV,ROWL.ZONE6_PRESS.F_CV,ROWL.ZONEIII_PRESS.F_CV
10/18/21,84.30060577,0,129.5681763,3.847562313,49.29030228,58.828125,39.45000076,90.79057312,75.71526337,217.4181824,45.24055862,74.99961853,79.18287659,127.5806808,65.00007629,113.0006866,81.5625,92.25,165.1499939,58.64041901,90.48749542,85.6499939,115,,85.96875,83.19981384,159.4124908,100.8656235,0,191.2336884,6.487499714,105.75,5.456250191,105.7687454,83.28069305,75.02098083,154.4624939
10/18/21 0:05,84.30060577,0,129.5681763,3.847562313,49.29030228,58.98749924,39.58125305,90.79057312,75.669487,217.280838,45.24055862,74.99961853,78.30167389,126.9245377,65.00007629,113.0006866,81.6000061,92.25,165.0375061,58.91508484,90.22499847,86.15624237,115,,85.70625305,83.19981384,158.53125,100.6125031,0,191.2336884,6.450000286,105.7687454,5.418750286,105.7875061,83.28069305,74.99046326,155.1000061
10/18/21 0:10,84.30060577,0,129.5681763,3.847562313,49.29030228,58.84687424,41.64374924,90.79057312,75.669487,217.280838,45.24055862,74.99961853,76.7681427,126.6498795,65.00007629,113.0006866,81.6000061,92,165.1124878,58.77775574,90.01250458,84.20625305,115,,86.0249939,83.19981384,156.4499969,98.21250153,0,191.2336884,6.487499714,105.75,5.456250191,105.7875061,83.28069305,75.12016296,154.40625
10/18/21 0:15,84.30060577,0,129.5681763,3.847562313,49.29030228,59.109375,40.51874924,90.79057312,75.60082245,216.9832916,45.24055862,74.99961853,78.98832703,127.5196457,65.00007629,113.0006866,81.76875305,92.25,165.1875153,59.09819412,90.17500305,87.80625153,115,,85.5,83.19981384,157.5750122,98.98124695,0,191.2336884,6.487499714,105.75,5.456250191,105.7875061,83.28069305,74.99046326,154.6312408
10/18/21 0:20,84.30060577,0,129.5681763,3.847562313,49.29030228,58.95000076,38.98125076,90.79057312,75.60082245,216.9832916,45.24055862,74.99961853,77.86679077,126.9397964,65.00007629,113.0006866,81.65625,91.875,164.9437561,58.0453186,90.78749847,125.4749985,115,,86.17500305,83.19981384,158.6999969,100.0218735,0,191.2336884,6.524999619,105.7687454,5.474999905,105.7875061,83.28069305,74.96757507,154.5562439
10/18/21 0:25,84.30060577,0,129.5681763,3.847562313,49.29030228,58.828125,38.47500229,90.79057312,75.69237518,217.2350616,45.24055862,74.99961853,78.53055573,127.351799,65.00007629,113.0006866,81.6000061,91.875,165,58.52597809,89.8374939,122.8687515,115,,85.36875153,83.19981384,158.9624939,101.6531296,0,191.2336884,6.524999619,105.75,5.474999905,105.7875061,83.28069305,74.87602234,154.40625
10/18/21 0:30,84.30060577,0,129.5681763,3.847562313,49.29030228,58.80937195,38.90625,90.79057312,75.69237518,217.2350616,45.24055862,74.99961853,79.42321014,127.641716,65.00007629,113.0006866,81.44999695,91.75,164.7000122,59.30418777,90.25,126.7687531,115,,85.2749939,83.19981384,157.3500061,99.69374847,0,191.2336884,6.581250191,105.75,5.512499809,105.7875061,83.28069305,75.10490417,154.2375031
10/18/21 0:35,84.30060577,0,129.5681763,3.847562313,49.29030228,59.015625,40.63125229,90.79057312,75.55504608,218.1963806,45.24055862,74.99961853,77.80957031,127.5501633,65.00007629,113.0006866,81.75,93,165.46875,59.02952576,90.55000305,124.7062531,115,,85.72499847,83.19981384,155.3062439,95.55937195,0,191.2336884,6.599999905,105.7687454,5.531249523,105.7875061,83.28069305,74.9294281,154.21875
10/18/21 0:40,84.30060577,0,129.5681763,3.847562313,49.29030228,59.00625229,40.03125,90.79057312,75.55504608,218.1963806,45.24055862,74.99961853,77.87823486,127.1076584,65.00007629,113.0006866,81.6000061,92.25,165.0749969,57.70199203,90.28749847,126.9375,115,,85.61250305,83.19981384,156.5437469,97.97812653,0,191.2336884,6.599999905,105.75,5.531249523,105.7875061,83.28069305,75.09727478,154.5187531
10/18/21 0:45,84.30060577,0,129.5681763,3.847562313,49.29030228,59.17499924,39.39375305,90.79057312,75.73815155,217.7157288,45.24055862,74.99961853,78.79376984,127.5349045,65.00007629,113.0006866,81.54374695,92.875,165.09375,58.73197174,90.27500153,126.8812561,115,,85.5,83.19981384,156.7687531,99.6656189,0,191.2336884,6.599999905,105.7687454,5.550000191,105.7687454,83.28069305,75.00572205,154.4437561
