Date,ROWL.CALLELOSARBOLES_ST_ARV_PRESS.F_CV,ROWL.CANTERBURY_ST_ARV_PRESS.F_CV,ROWL.CHESTNUT_ST_ARV_PRESS.F_CV,ROWL.GREENSPRINGS_ST_ARV_PRESS.F_CV,ROWL.HILLMAN_ST_ARV_PRESS.F_CV,ROWL.JL_PM15_PRESS.F_CV,ROWL.JL_PRESS.F_CV,ROWL.KEYSTONE_ST_ARV_PRESS.F_CV,ROWL.LHHW_DNSTRM_PRESS.F_CV,ROWL.LHHW_UPSTRM_PRESS.F_CV,ROWL.MARIMBA_ST_ARV_PRESS.F_CV,ROWL.NOGALES_ST_ARV_PRESS.F_CV,ROWL.PM22V_DNPRESS.F_CV,ROWL.PM22V_UPPRESS.F_CV,ROWL.RANMORE_ST_ARV_PRESS.F_CV,ROWL.REMORA_ST_ARV_PRESS.F_CV,ROWL.RS01_STATION_PRESS.F_CV,ROWL.RS06_PRESS.F_CV,ROWL.RS12_PRESS.F_CV,ROWL.RS12_STATION_PRESS.F_CV,ROWL.RS2_ZONEII_PRESS.F_CV,ROWL.RS2A_PRESSURE.F_CV,ROWL.RS2A_PUMP4_PRESSURE_SP.F_CV,ROWL.RS4_STATION_PRESS.F_CV,ROWL.RS4_ZONE3_PRESSURE.F_CV,ROWL.SANJOSE_ST_ARV_PRESS.F_CV,ROWL.SENT_PRESS_UPSTREAM.F_CV,ROWL.SENTOUS_PRESS.F_CV,ROWL.VANTAGEPOINT_ST_ARV_PRESS.F_CV,ROWL.WBS_PRESS.F_CV,ROWL.WBS_PRS_V1_DNSTRM_PRESS.F_CV,ROWL.WBS_PRS_V1_UPSTRM_PRESS.F_CV,ROWL.WBS_PRS_V2_DNSTRM_PRESS.F_CV,ROWL.WBS_PRS_V2_UPSTRM_PRESS.F_CV,ROWL.WINCHESTER_ST_ARV_PRESS.F_CV,ROWL.ZONE6_PRESS.F_CV,ROWL.ZONEIII_PRESS.F_CV
5/15/22 0:00,84.33921051,0,124.7959137,105.7152634,48.01098633,,78.375,87.251091,72.3506546,219.3179169,43.08628845,74.67002106,72.88853455,129.3965149,51.99984741,113.0006866,78.43125153,91.25,165.3187561,56.87800217,89.4375,144.2437439,115,,85.3125,83.19981384,161.4375,97.99687195,0,192.2407837,3.900000095,106.6500015,3.862499952,106.7062531,83.28069305,74.9294281,152.2874908
5/15/22 0:05,84.33921051,0,124.7959137,105.7152634,48.01098633,,77.75,87.251091,72.51087189,218.7914886,43.08628845,74.67002106,72.38498688,129.9153137,51.99984741,113.0006866,78.26249695,91.625,165.1499939,56.87800217,89.26249695,144.2437439,115,,84.93750763,83.19981384,160.9124908,96.64687347,0,192.2407837,3.900000095,106.6687546,3.862499952,106.7062531,83.28069305,74.99046326,152.8875122
5/15/22 0:10,84.33921051,0,124.7959137,105.7152634,48.01098633,,77.875,87.251091,72.51087189,218.7914886,43.08628845,74.67002106,72.24765778,129.5796204,51.99984741,113.0006866,78.375,91.625,165.2624969,56.87800217,89.36250305,144.0375061,115,,85.14374542,83.19981384,159.7875061,94.88437653,0,192.2178955,3.918750048,106.6687546,3.862499952,106.7062531,83.28069305,74.96757507,153.1500092
5/15/22 0:15,84.33921051,0,124.7959137,105.7152634,48.01098633,,78.125,87.251091,72.46509552,218.8601532,43.08628845,74.67002106,72.72830963,130.2815247,51.99984741,113.0006866,78.26249695,92.625,165.3000031,56.87800217,89.96250153,143.8312531,115,,85.59375,83.19981384,161.2875061,96.31874847,0,192.2178955,3.937499762,106.6687546,3.862499952,106.6687546,83.28069305,74.97520447,153.1125031
5/15/22 0:20,84.33921051,0,124.7959137,105.7152634,48.01098633,,78.375,87.251091,72.46509552,218.8601532,43.08628845,74.67002106,72.68253326,129.7627258,51.99984741,113.0006866,78.1875,91.625,165.3562622,56.87800217,89.82499695,143.9437561,115,,85.61250305,83.19981384,160.5375061,96.69374847,0,192.2178955,3.937499762,106.6500015,3.862499952,106.6875,83.28069305,74.98283386,152.9437408
5/15/22 0:25,84.33921051,0,124.7959137,105.7152634,48.01098633,,78,87.251091,72.46509552,218.2879333,43.08628845,74.67002106,72.61386871,129.7322083,51.99984741,113.0006866,78.16875458,91.75,165.4875031,56.87800217,89.09999847,144.5062408,115,,85.40625,83.19981384,161.4187469,98.66249847,0,192.2178955,3.937499762,106.6500015,3.881250143,106.6875,83.28069305,74.99046326,152.8687439
5/15/22 0:30,84.33921051,0,124.7959137,105.7152634,48.01098633,,78.25,87.251091,72.46509552,218.2879333,43.08628845,74.67002106,73.16319275,129.9153137,51.99984741,113.0006866,78.52500153,92,164.9812469,56.87800217,88.91249847,144.3937531,115,,85.25624847,83.19981384,160.1999969,97.359375,0,192.2178955,3.956249952,106.6500015,3.900000095,106.7062531,83.28069305,75.02861023,154.1812439
5/15/22 0:35,84.33921051,0,124.7959137,105.7152634,48.01098633,,78.125,87.251091,72.32776642,217.4639587,43.08628845,74.67002106,73.4149704,130.1441956,51.99984741,113.0006866,78.26249695,92.25,164.7937469,56.87800217,89.42499542,144.9562531,115,,85.34999847,83.19981384,160.21875,98.4937439,0,192.2178955,3.974999905,106.6500015,3.918750048,106.6875,83.28069305,75.13542175,153.5062561
5/15/22 0:40,84.33921051,0,124.7959137,105.7152634,48.01098633,,77.5,87.251091,72.32776642,217.4639587,43.08628845,74.67002106,73.47219086,130.1289368,51.99984741,113.0006866,78.46875,91.875,165.4312439,56.87800217,89.16249847,144.8062439,115,,85.0687561,83.19981384,160.7062531,98.296875,0,192.2178955,3.974999905,106.6500015,3.918750048,106.6875,83.28069305,74.88365173,153.6375122
5/15/22 0:45,84.33921051,0,124.7959137,105.7152634,48.01098633,,78,87.251091,72.60242462,218.1506042,43.08628845,74.67002106,71.99588013,130.6019592,51.99984741,113.0006866,78.375,92.125,164.8874969,56.87800217,89.97499847,145.0500031,115,,85.70625305,83.19981384,161.0812378,98.98124695,0,192.2407837,3.993750095,106.6500015,3.937499762,106.6875,83.28069305,74.91416931,153.5062561
